r2, X, Y, Z
0.000177, 0.005838, -0.005789, -0.010472
0.000137, 0.002107, -0.001652, -0.011409
0.000156, 0.007215, -0.002204, -0.009948
0.000279, 0.000471, -0.001695, -0.016609
0.000268, 0.005752, -0.002921, -0.015048
0.000197, 0.003321, -0.002914, -0.013322
0.000217, -0.003058, -0.003407, -0.013996
0.000152, -0.002686, -0.001727, -0.011906
0.000169, 0.003772, -0.000331, -0.012455
0.000303, 0.002209, -0.000385, -0.017255
0.000283, 0.011012, -0.002759, -0.012428
0.000151, 0.001919, 0.000194, -0.012129
0.000448, -0.001002, -0.004350, -0.020688
0.000225, 0.003746, -0.001072, -0.014468
0.000301, 0.005009, -0.003590, -0.016206
0.000321, 0.007861, -0.000019, -0.016085
0.000295, 0.005174, -0.002779, -0.016135
0.000162, -0.000147, -0.002222, -0.012545
0.000272, 0.006651, 0.002894, -0.014801
0.000269, 0.008883, 0.001638, -0.013689
0.000171, 0.001375, 0.002123, -0.012848
0.000186, 0.004383, 0.001884, -0.012771
0.000292, 0.008188, 0.001759, -0.014907
0.000266, 0.006105, 0.003795, -0.014625
0.000328, 0.004627, -0.003229, -0.017205
0.000235, 0.004859, 0.000798, -0.014501
0.000248, 0.006485, -0.001339, -0.014273
0.000209, 0.013236, -0.000398, -0.005764
0.000481, 0.013839, 0.003355, -0.016678
0.000252, 0.005599, -0.003757, -0.014372
0.000384, -0.003608, -0.011913, -0.015148
0.000428, 0.006340, 0.001226, -0.019657
0.000166, 0.005844, 0.001238, -0.011412
0.000302, 0.006094, 0.004029, -0.015783
0.000217, 0.000371, -0.000839, -0.014719
0.000251, 0.003951, -0.003082, -0.015019
0.000134, 0.000413, -0.000826, -0.011556
0.000174, 0.002066, -0.002400, -0.012821
0.000191, 0.006571, 0.004099, -0.011446
0.000150, 0.007742, -0.001074, -0.009440
0.000320, 0.004720, 0.002879, -0.017020
0.000261, 0.000482, -0.003491, -0.015767
0.000234, 0.005724, 0.001568, -0.014095
0.000206, 0.005936, -0.000828, -0.013057
0.000285, 0.007530, 0.001860, -0.014998
0.000271, 0.004247, -0.000806, -0.015892
0.000276, 0.007182, -0.002244, -0.014824
0.000136, 0.004320, -0.001639, -0.010713
0.000281, 0.003051, -0.001479, -0.016409
0.000150, 0.004052, 0.001699, -0.011448
0.000320, 0.008729, -0.003218, -0.015269
0.000138, 0.004737, -0.005922, -0.008944
0.000171, 0.001471, -0.000774, -0.012958
0.000122, 0.007293, 0.000694, -0.008274
0.000112, 0.005784, -0.002386, -0.008520
0.000239, 0.005494, -0.000170, -0.014439
0.000128, 0.004485, -0.001861, -0.010236
0.000124, 0.001482, 0.001241, -0.010966
0.000175, 0.009109, -0.001546, -0.009455
0.000199, 0.004556, 0.000833, -0.013343
0.000139, 0.000738, -0.002186, -0.011560
0.000158, 0.003482, -0.005204, -0.010911
0.000256, 0.003866, 0.004447, -0.014859
0.000366, 0.006085, -0.002320, -0.017981
0.000292, 0.005000, -0.002425, -0.016145
0.000367, 0.001157, 0.000253, -0.019124
0.000265, 0.008390, 0.001627, -0.013854
0.000386, 0.007749, 0.000040, -0.018052
0.000347, 0.008679, -0.000809, -0.016478
0.000174, 0.000976, 0.001549, -0.013078
0.000272, 0.003786, 0.007371, -0.014271
0.000321, 0.009233, -0.000211, -0.015347
0.000233, 0.003109, -0.004055, -0.014375
0.000146, 0.003624, -0.000223, -0.011505
0.000035, -0.004570, -0.001093, -0.003547
0.000094, 0.005356, 0.001024, -0.008000
0.000507, 0.006042, -0.000134, -0.021698
0.000273, 0.003518, -0.000933, -0.016108
0.000083, -0.000077, 0.001591, -0.008963
0.000124, 0.006334, 0.002317, -0.008838
0.000461, 0.006280, -0.005827, -0.019681
0.000784, 0.007017, -0.001054, -0.027078
0.000372, 0.007605, 0.004867, -0.017034
0.000156, -0.004806, 0.011281, 0.002370
0.000064, -0.005613, 0.005478, -0.001511
0.001075, -0.003432, -0.007929, -0.031636
0.000719, 0.011736, -0.009399, -0.022212
0.000273, 0.003419, 0.005820, -0.015092
0.000106, 0.007684, 0.001098, -0.006757
0.000131, 0.004100, -0.000158, -0.010688
0.000276, 0.001867, -0.005071, -0.015706
0.000074, 0.002039, -0.001762, -0.008143
0.000031, -0.000307, 0.004640, 0.003064
0.000312, 0.006460, -0.002669, -0.016234
0.000246, 0.001757, -0.002695, -0.015359
0.000672, 0.010208, -0.003153, -0.023612
0.000177, 0.006492, -0.003946, -0.010932
0.000136, -0.006037, -0.003302, -0.009398
0.000109, 0.004088, -0.003524, -0.008958
0.000280, 0.005519, -0.005174, -0.014935
0.000069, 0.002820, -0.004398, -0.006455
0.004056, -0.021859, 0.054297, -0.025104
0.004322, -0.016485, 0.059762, -0.021873
0.001008, -0.003416, 0.006925, -0.030799
0.000319, 0.000947, 0.011407, -0.013723, 0, Accelerating
0.001021, 0.002507, 0.014476, -0.028371
0.000665, 0.008913, 0.006686, -0.023262
0.000730, 0.000938, 0.002090, -0.026919
0.000386, -0.000396, 0.005270, -0.018921
0.003481, 0.019205, 0.014409, -0.053899
0.000734, 0.002507, 0.015576, -0.022014
0.000801, 0.012402, -0.000211, -0.025439
0.000381, 0.006777, 0.002066, -0.018177
0.000577, 0.000015, -0.001404, -0.023969
0.003622, 0.027857, -0.047238, -0.024792
0.000877, 0.016668, -0.024384, -0.002251
0.000401, 0.015603, -0.009784, -0.007873
0.000479, 0.011359, -0.018156, -0.004559
0.000044, 0.003539, 0.005541, 0.000850
0.000395, 0.014307, 0.011715, -0.007285
0.007791, 0.016967, -0.012596, -0.085698
0.002710, -0.043429, 0.025373, -0.013426
0.002208, -0.010808, 0.019400, -0.041411
0.018629, -0.044705, 0.086410, 0.095729
0.003891, -0.009437, -0.041523, 0.045578
0.000581, -0.015778, -0.011690, 0.013972
0.001701, 0.035666, -0.015448, 0.013808
0.002061, 0.037243, 0.011112, -0.023463
0.003528, -0.016856, -0.010432, -0.055994
0.004319, 0.038524, 0.003375, -0.053140
0.001950, -0.001062, 0.020933, -0.038872
0.002212, -0.011992, -0.026505, -0.036958
0.001558, 0.012435, -0.036304, 0.009242
0.002594, 0.018811, -0.047270, -0.002405
0.003247, -0.049011, 0.017127, -0.023484
0.003642, 0.013299, -0.006701, -0.058483
0.001597, -0.007920, -0.010663, 0.037684
0.004425, 0.013828, -0.000970, -0.065059
0.001838, 0.020477, 0.029291, -0.023670
0.003963, -0.029770, 0.017140, 0.052755
0.003151, -0.025524, -0.041532, 0.027824
0.881722, 0.247971, -0.124367, -0.897087
0.062585, 0.137406, 0.208992, -0.005135
0.018876, 0.059618, 0.081477, 0.093184
0.054204, -0.039393, -0.138917, -0.182632
0.013638, -0.046622, 0.027810, -0.103396
0.006136, 0.050485, 0.059803, 0.003262
0.002412, 0.038761, -0.000078, 0.030160
0.004280, -0.042450, -0.011237, 0.048491
0.006222, -0.045613, -0.011767, 0.063269
0.001353, 0.009579, 0.033363, 0.012182
0.002283, -0.019035, -0.034414, 0.027132
0.003474, -0.026359, -0.052696, 0.001517
0.004763, 0.009574, 0.021662, -0.064825
0.000486, -0.011134, 0.005241, -0.018285
0.012506, -0.035382, -0.096492, -0.044089
0.007521, 0.050226, 0.025678, -0.065870
0.001152, 0.014581, 0.002546, -0.030549, 0, Max Velocity Reached
0.003777, -0.020177, -0.010209, -0.057146
0.002149, 0.013728, 0.044150, -0.003330
0.001053, -0.006540, -0.031660, -0.002751
0.000496, 0.022219, -0.000885, 0.001379
0.002940, 0.041356, 0.014810, -0.031780
0.000371, -0.006957, -0.007086, -0.016490
0.000450, -0.001388, -0.016091, -0.013740
0.004233, 0.040384, -0.003295, -0.050902
0.000686, -0.021252, -0.004319, 0.014687
0.001319, 0.024906, -0.009021, -0.024842, 0, Decelerating
0.000236, -0.003967, 0.006486, 0.013361
0.000494, 0.003107, 0.014525, 0.016544
0.001654, -0.026970, -0.002070, -0.030366
0.001706, 0.000017, 0.025200, 0.032719
0.000875, -0.011262, 0.016894, 0.021516
0.000902, 0.000066, -0.020590, -0.021869
0.001058, -0.014112, -0.023616, -0.017355
0.001032, 0.024580, 0.005752, -0.019867
0.000579, 0.012817, -0.012060, -0.016413
0.005396, -0.001859, -0.054481, -0.049234
0.001924, 0.024086, 0.013314, -0.034158
0.000731, -0.011102, 0.010412, 0.022341
0.001485, -0.021703, 0.022086, 0.022932
0.000619, 0.006437, 0.001690, -0.023976
0.011814, -0.024943, -0.048868, -0.093826
0.000632, -0.020569, 0.012673, 0.006973
0.003064, 0.026965, 0.021796, 0.043147
0.002540, -0.008815, -0.019129, -0.045782
0.005431, 0.043203, -0.031665, -0.050611
0.000023, 0.000694, 0.004733, 0.000691
0.000859, -0.017178, -0.020169, -0.012526
0.000989, 0.013399, -0.019920, -0.020316
0.002053, -0.041195, 0.009068, -0.016560
0.000391, -0.012573, 0.009934, 0.011606
0.000962, 0.025759, -0.010717, -0.013558
0.000485, 0.004735, -0.021498, 0.000130
0.000288, -0.006235, -0.000739, 0.015781
0.000819, 0.013135, -0.022590, -0.011650
0.000292, 0.002077, -0.010126, 0.013617
0.000801, -0.026520, -0.008486, -0.005096
0.001295, 0.019959, -0.027322, -0.012237
0.000477, 0.013944, -0.005050, -0.016021
0.000324, -0.007535, -0.009810, -0.013066
0.000973, 0.023265, -0.020761, 0.000818
0.000263, -0.007409, -0.007624, -0.012243
0.001806, 0.027642, -0.028728, -0.014707
0.002855, -0.000995, -0.017004, -0.050648
0.000213, 0.012530, 0.002484, -0.007048
0.000214, 0.005107, -0.009815, -0.009546
0.001525, -0.002820, -0.009967, -0.037654
0.001120, -0.011785, -0.016874, -0.026386
0.000486, 0.009084, -0.005858, -0.019218
0.032311, -0.142351, 0.068803, -0.085516, 0, Stopped
0.001400, 0.031802, -0.016607, -0.010622
0.000289, -0.000523, 0.007099, -0.015423
0.000987, 0.011301, -0.001662, -0.029266
0.002633, 0.013991, 0.013839, 0.047393
0.000654, -0.011696, -0.019055, 0.012407
0.003896, 0.010828, -0.006387, -0.061141
0.000633, -0.013046, -0.015682, -0.014711
0.000623, 0.009170, -0.006005, -0.022432
0.000232, 0.004146, -0.010278, -0.010429
0.000113, 0.009233, 0.005231, -0.000915
0.000704, 0.014774, 0.008483, -0.020339
0.000588, 0.023090, -0.001516, -0.007251
0.001369, -0.030616, -0.019157, 0.008062
0.001992, 0.013958, -0.007366, -0.041747
0.000511, 0.016408, -0.009288, -0.012450
0.000143, 0.010731, -0.003959, -0.003433
0.001000, 0.015081, -0.004605, -0.027412
0.000190, 0.006685, -0.006329, -0.010262
0.000225, 0.002323, -0.010910, -0.010053
0.000009, -0.000052, -0.001993, -0.002312
0.000407, -0.015463, -0.000642, -0.012947
0.000419, 0.006860, -0.001070, -0.019264
0.000367, -0.001770, -0.009745, -0.016410
0.000349, 0.000040, -0.004870, -0.018022
0.000104, -0.004777, -0.008101, -0.003901
0.000251, 0.003600, -0.004530, -0.014736
0.000142, 0.000095, -0.006786, -0.009773
0.000169, -0.003402, -0.010746, -0.006492
0.000128, 0.003596, -0.005163, -0.009412
0.000466, 0.011505, -0.006818, -0.016950
0.000591, 0.002453, -0.011287, -0.021388
0.000294, -0.002242, -0.009005, -0.014431
0.000359, -0.007773, -0.007661, -0.015488
0.000803, -0.012023, -0.010873, -0.023248
0.000257, 0.001635, -0.009648, -0.012711
0.000185, 0.003103, -0.005632, -0.011967
0.000840, 0.005720, -0.009165, -0.026899
0.000244, -0.001726, -0.012758, -0.008869
0.001872, -0.003908, -0.013200, -0.041015
0.000416, 0.002867, -0.001250, -0.020147
0.000958, -0.017441, 0.014351, -0.021165, 0, Accelerating
0.004613, -0.039072, 0.043099, 0.035048
0.000655, -0.016706, 0.019381, 0.000000
0.002082, -0.043475, 0.008026, 0.011296
0.000473, -0.008321, 0.016569, 0.011384
0.000878, 0.009522, -0.015485, -0.023400
0.000233, -0.004747, -0.013722, -0.004690
0.000753, 0.011951, -0.007535, -0.023534
0.002030, 0.009545, -0.006117, -0.043602
0.000596, 0.007109, -0.018334, -0.014469
0.000717, -0.001534, -0.010885, -0.024409
0.001195, 0.011946, -0.013576, -0.029463
0.000565, 0.021578, -0.009919, -0.000716
0.001292, 0.022080, -0.022903, -0.016745
0.000435, 0.017597, -0.004991, 0.010013
0.001669, 0.038206, -0.013437, -0.005393
0.000922, 0.002041, -0.027306, -0.013105
0.002609, 0.019707, -0.040149, -0.024663
0.001294, -0.001677, -0.019660, -0.030080
0.001294, -0.001677, -0.019660, -0.030080
0.021763, 0.087864, 0.108600, 0.047420
0.021763, 0.087864, 0.108600, 0.047420
0.003815, 0.015524, -0.055668, -0.021797
0.003815, 0.015524, -0.055668, -0.021797
0.000838, 0.020528, 0.006425, 0.019364
0.000838, 0.020528, 0.006425, 0.019364
0.001710, -0.021075, -0.034747, -0.007670
0.060164, -0.118252, 0.088168, -0.195978
0.008306, -0.075461, 0.026415, 0.043745
0.035447, -0.051050, 0.180868, -0.011282
0.002572, -0.021216, -0.029152, 0.035666
0.011753, 0.082427, -0.067903, -0.018653
0.002650, -0.003462, -0.022689, -0.046077
0.000326, 0.009295, -0.014224, -0.006113
0.000402, 0.005310, -0.009208, -0.017011
0.000626, 0.005947, -0.013871, -0.019957
0.000616, -0.010215, -0.004839, -0.022105
0.000882, -0.005709, -0.010911, -0.027021
0.000923, -0.001930, 0.017015, -0.025092
0.000314, -0.013576, -0.003253, -0.010930
0.004078, -0.042061, 0.028622, -0.038599
0.000960, -0.020701, 0.004944, -0.022512
0.000513, 0.005670, -0.004531, -0.021448
0.000057, -0.003166, -0.001828, -0.006587
0.001260, -0.002063, -0.012519, -0.033145
0.000613, 0.015723, 0.001913, 0.019019
0.001517, 0.016865, -0.005720, -0.034640
0.000809, -0.013968, -0.012507, -0.021388
0.000166, 0.000747, -0.008752, -0.009432
0.000178, -0.006006, -0.004332, -0.011116
0.000673, -0.020415, -0.007512, -0.014144
0.003155, 0.025415, -0.037095, -0.033653
0.000770, -0.005903, -0.017376, -0.020811
0.000541, 0.009353, 0.001087, -0.021270
0.001162, -0.005561, -0.030162, -0.014864
0.000784, 0.002117, -0.019584, -0.019891
0.007865, -0.079927, -0.034498, 0.016916
0.002590, 0.020630, -0.017112, -0.043261
0.003346, 0.031956, -0.028626, -0.038801
0.001581, -0.028077, 0.019065, 0.020721
0.000467, 0.010795, -0.018232, 0.004228
0.001624, 0.020866, -0.018404, -0.029157
0.000741, -0.021044, 0.008453, -0.015068
0.000339, -0.014072, -0.001944, -0.011716
0.000152, 0.000894, -0.006806, 0.010228
0.000938, 0.028387, -0.006162, 0.009691
0.000645, 0.022326, 0.011945, 0.001943
0.000133, -0.004961, 0.001211, -0.010333
0.002069, 0.017257, -0.040009, -0.013050
0.000419, 0.010134, -0.009190, -0.015232
0.018454, -0.089569, 0.063318, 0.080140
0.028418, -0.042612, 0.128723, 0.100162
0.002644, 0.048631, 0.016326, -0.003603
0.000434, -0.011318, 0.010680, 0.013850
0.001279, 0.026389, 0.020976, 0.011959
0.002891, 0.010842, -0.033978, -0.040238
0.000975, 0.017940, -0.014584, -0.020982
0.001835, -0.041165, -0.008034, -0.008731
0.000332, -0.004496, -0.017654, 0.000534
0.000835, 0.010069, 0.018109, 0.020150
0.005795, -0.005932, -0.039437, -0.064841
0.001110, -0.023294, 0.001876, 0.023755
0.002932, 0.000461, -0.000372, -0.054142
0.001548, -0.021165, -0.021022, -0.025659
0.001520, 0.026584, 0.024312, -0.014900
0.000308, 0.012880, 0.011599, 0.002834
0.003943, -0.032551, -0.053314, -0.006442
0.004276, 0.019090, -0.001443, -0.062529
0.007004, -0.076260, -0.030411, -0.016248
0.002517, 0.025709, 0.042698, -0.005761
0.004369, 0.016825, 0.007855, -0.063434
0.005571, -0.037850, -0.038904, -0.051230
0.001343, -0.013441, -0.017215, -0.029435
0.001974, 0.013677, 0.041257, -0.009203
0.003747, 0.026244, -0.000852, -0.055296
0.001026, -0.002616, -0.027780, -0.015744
0.002589, 0.022053, 0.014812, -0.043400
0.000683, -0.013490, -0.019227, -0.011462
0.000629, -0.008335, -0.014170, -0.018948
0.000609, 0.000063, -0.016629, -0.018244
0.001277, -0.012055, -0.022092, -0.025363
0.000502, 0.003060, -0.019010, -0.011473
0.002839, 0.048940, 0.019189, 0.008706
0.000391, 0.004314, -0.006263, -0.018260
0.002494, 0.009657, -0.029292, -0.039275, 0, Max Velocity Reached
0.000961, 0.025886, -0.001093, -0.017014
0.000746, -0.012834, -0.022485, -0.008688
0.000726, -0.025356, -0.007542, 0.005147
0.001241, 0.024386, -0.005698, -0.024777
0.001313, 0.001094, -0.002659, -0.036121
0.000792, -0.025513, 0.006846, 0.009717
0.000400, -0.014150, -0.006486, 0.012540
0.000086, 0.005480, -0.004304, -0.006084
0.000144, -0.000578, -0.010437, -0.005886
0.000318, -0.001152, -0.013459, 0.011632
0.002076, 0.010319, 0.003636, -0.044234
0.000681, 0.009693, -0.007675, -0.022988
0.000479, -0.012765, -0.013398, -0.011697
0.000626, 0.019342, 0.009764, -0.012500
0.000407, 0.009209, 0.014697, -0.010318
0.000248, -0.005407, -0.012399, -0.008070
0.007478, -0.031513, -0.008051, -0.080126
0.030481, 0.013646, 0.035047, -0.170489
0.002170, 0.035889, -0.029154, 0.005617
0.000557, 0.021746, 0.009097, 0.001030
0.000831, 0.013902, -0.001095, 0.025232
0.005204, 0.013341, -0.027506, -0.065344
0.003104, -0.023279, -0.008048, -0.049977
0.000806, -0.024678, 0.003810, 0.013527
0.001350, -0.014203, 0.014667, 0.030544
0.006996, 0.056728, 0.036542, 0.049424
0.000126, 0.005881, 0.007503, -0.005937
0.003488, -0.027092, -0.018947, -0.048936
0.002208, 0.003221, -0.016510, -0.043879
0.000632, -0.015449, -0.007291, -0.018439
0.000898, -0.007178, -0.016688, -0.023827
0.002043, 0.011316, -0.008550, -0.042912
0.001302, 0.020555, -0.004215, -0.029363
0.000582, 0.015065, 0.010389, -0.015708
0.002162, -0.001333, -0.025278, -0.038999
0.004284, 0.005793, -0.010238, -0.064388
0.000357, 0.000010, -0.008227, -0.017023
0.002777, 0.016733, -0.017475, -0.046818
0.000862, -0.014108, -0.014408, -0.021334
0.000087, -0.002286, -0.007015, -0.005683
0.000289, -0.014017, -0.009593, -0.000469
0.000118, 0.007121, 0.001181, -0.008137
0.001588, 0.016713, -0.004249, -0.035921
0.000238, 0.006253, -0.014104, -0.000681
0.001353, -0.005781, -0.000485, -0.036318
0.000743, -0.016883, -0.021051, 0.003875
0.000553, -0.008237, -0.012865, -0.017891
0.000846, 0.014187, -0.005559, -0.024767
0.004002, 0.060151, 0.018702, -0.005821
0.006735, 0.057918, 0.007238, 0.057688
0.001998, -0.042193, -0.002198, -0.014587
0.000748, -0.014650, -0.021363, -0.008785
0.001101, 0.000538, -0.005931, -0.032649, 0, Decelerating
0.000615, 0.020550, -0.012275, 0.006489
0.000413, -0.004297, 0.003708, -0.019526
0.000604, 0.022623, 0.005129, 0.008119
0.000341, -0.006151, -0.012205, -0.012401
0.001171, 0.025127, -0.021375, -0.009083
0.000836, -0.005363, -0.022783, -0.016969
0.000043, 0.004468, 0.003803, 0.002915
0.000212, 0.010114, 0.005683, -0.008802
0.001498, 0.005375, -0.036091, -0.012888
0.002738, 0.029113, -0.027050, -0.034038
0.000198, 0.003074, -0.005806, -0.012458
0.001352, 0.000693, -0.023464, -0.028293
0.000837, 0.003216, -0.020891, -0.019765
0.000525, 0.008413, -0.004019, -0.020938
0.001767, 0.009655, -0.018465, -0.036514
0.000577, -0.001392, -0.011639, -0.020961
0.000758, 0.002048, -0.018253, -0.020515
0.000986, -0.017860, -0.002556, -0.025708
0.000164, -0.010433, 0.007178, -0.001890
0.000246, 0.000298, -0.001827, -0.015578
0.000680, -0.005993, -0.004663, -0.024952
0.000071, -0.006266, 0.001477, -0.005403
0.000586, -0.015696, -0.004099, -0.017960
0.000378, -0.013097, 0.002586, -0.014137
0.000310, -0.003414, -0.010373, -0.013794
0.001337, -0.024680, 0.003358, -0.026768
0.000515, -0.005484, -0.007626, -0.020664
0.000257, -0.006615, -0.009340, -0.011222
0.001411, 0.036757, -0.002364, -0.007386
0.000788, -0.002102, -0.011206, -0.025653
0.000403, 0.000480, -0.007535, -0.018612
0.003824, -0.055567, -0.007516, -0.026066
0.000522, 0.002716, -0.008825, -0.020889
0.001697, -0.037920, -0.014195, -0.007593
0.000455, -0.000892, -0.012637, -0.017151
0.003984, 0.003637, -0.045490, -0.043601
0.000696, 0.016682, -0.006742, -0.019304
0.000372, -0.003627, -0.005873, -0.018013
0.000389, -0.008787, -0.005698, -0.016704
0.000144, -0.008082, -0.003876, -0.007996
0.000217, -0.002109, -0.005718, -0.013417
0.000162, 0.009442, -0.008383, -0.001605
0.000216, -0.006021, -0.008930, -0.009987
0.000674, -0.006502, -0.013139, -0.021427
0.000320, -0.008909, -0.010086, -0.011796
0.000285, -0.006632, -0.007928, -0.013349
0.000394, -0.000867, -0.008506, -0.017912
0.000319, -0.004858, -0.004907, -0.016477
0.000029, -0.001027, -0.003043, -0.004337
0.000269, 0.004028, -0.004058, -0.015364
0.000302, 0.004571, -0.006821, -0.015307
0.000099, -0.000962, -0.004826, -0.008660
0.000430, -0.001373, -0.009213, -0.018537
0.000189, 0.000214, -0.009270, -0.010135
0.000097, 0.002803, -0.005210, -0.007892
0.000229, -0.005437, -0.003733, -0.013620
0.000128, 0.004595, -0.007418, -0.007174
0.000354, 0.013209, -0.001990, -0.013264
0.000233, -0.002165, -0.010190, -0.011163
0.000081, -0.000575, -0.004212, -0.007948
0.000226, 0.003964, -0.006495, -0.012980
0.000213, 0.012701, -0.006614, 0.002784
0.000451, 0.002224, -0.007366, -0.019784
0.001835, -0.031292, -0.006438, -0.028535
0.001187, -0.008908, -0.004829, -0.032928, 0, Accelerating
0.005141, -0.028324, -0.021094, -0.062397
0.002726, -0.036510, 0.007543, -0.036548
0.000787, -0.027175, -0.004869, -0.004986
0.000069, 0.002355, -0.005341, -0.005913
0.000438, -0.010568, -0.003221, -0.017765
0.000534, 0.000566, -0.015222, -0.017388
0.000071, 0.006808, -0.002156, -0.004495
0.000528, -0.017420, -0.012135, -0.008814
0.000894, 0.005541, -0.013277, -0.026218
0.000722, -0.009423, -0.021851, -0.012467
0.001210, 0.034699, 0.001669, -0.001670
0.000239, 0.008361, -0.004204, -0.012287
0.000561, -0.002640, -0.006525, -0.022612
0.001223, 0.016078, -0.007608, -0.030110
0.000355, 0.004910, -0.006292, -0.017054
0.000477, -0.003599, -0.021059, -0.004534
0.002369, -0.029095, -0.037710, -0.010032
0.001831, -0.008985, 0.001262, -0.041818
0.001061, -0.006404, -0.028813, -0.013760
0.001789, -0.003285, -0.027164, -0.032256
0.002705, 0.029184, 0.001935, -0.043002
0.000408, -0.019378, -0.001173, -0.005605
0.000042, -0.003985, -0.005057, 0.000746
0.008160, 0.016141, 0.023309, 0.085771
0.001970, 0.005705, -0.021779, -0.038250
0.000949, -0.004080, -0.013650, -0.027308
0.000207, -0.011937, 0.002966, -0.007437
0.000933, -0.011674, -0.013849, -0.024598
0.000908, -0.005818, 0.015240, 0.025331
0.001181, 0.017116, -0.026863, -0.012900
0.000288, -0.004029, -0.014678, -0.007488
0.000677, -0.020290, -0.015934, 0.003368
0.000681, -0.004684, -0.016234, -0.019889
0.001026, 0.027303, -0.005126, -0.015952
0.001306, 0.031283, -0.015144, -0.009906
0.000938, 0.013247, -0.027334, -0.003975
0.000274, -0.000972, -0.016415, 0.001999
0.002128, -0.028194, -0.027729, -0.023755
0.003403, 0.057764, -0.007576, 0.002984
0.000260, 0.011795, -0.007525, -0.008007
0.000418, 0.000001, -0.014791, -0.014108
0.000726, 0.009711, -0.013060, -0.021483
0.001044, 0.022087, -0.010825, -0.020946
0.000297, 0.005695, -0.007687, -0.014324
0.000391, 0.008383, -0.007393, -0.016307
0.002210, 0.014212, -0.011632, -0.043279
0.000704, -0.022864, 0.004969, -0.012527
0.002486, -0.043658, 0.015042, -0.018814
0.002158, 0.019036, 0.012931, -0.040355, 0, Stopped
0.002118, -0.040613, 0.012875, -0.017402
0.000897, -0.016842, -0.007570, -0.023590
0.002946, -0.051945, 0.012038, -0.010125
0.000487, -0.021006, -0.006723, 0.000851
0.000807, 0.020314, 0.004476, -0.019354
0.000373, -0.014986, -0.007533, -0.009554
0.000296, 0.007963, -0.003988, -0.014712
0.000257, -0.003104, -0.002530, -0.015513
0.000070, -0.008129, -0.001872, -0.000170
0.000414, -0.005576, -0.013377, -0.014280
0.000549, -0.003585, -0.013498, -0.018820
0.000455, -0.002225, -0.011588, -0.017762
0.001675, 0.002124, -0.028530, -0.029271
0.000385, 0.005791, -0.018204, -0.004469
0.000729, -0.020181, -0.017444, 0.004145
0.000328, -0.001892, -0.008506, -0.015877
0.000636, 0.004061, -0.011052, -0.022296
0.000322, -0.004430, -0.008233, -0.015310
0.000258, 0.011241, -0.004790, -0.010446
0.000247, -0.000743, -0.007738, -0.013659
0.000307, 0.008684, -0.004937, -0.014378
0.000174, -0.010033, -0.004689, -0.007184
0.000107, 0.007101, -0.003779, -0.006533
0.000222, 0.006503, -0.002729, -0.013133
0.000204, 0.001803, -0.006565, -0.012555
0.000119, -0.002699, -0.007809, -0.007143
0.000132, 0.006302, -0.000782, -0.009600
0.000417, -0.000538, -0.012256, -0.016328
0.000223, -0.005022, -0.006628, -0.012414
0.000632, 0.007296, -0.004945, -0.023540
0.000060, 0.005551, -0.005363, 0.000695
0.000210, -0.004850, -0.010048, -0.009254
0.000287, 0.005838, -0.003564, -0.015486
0.000411, -0.000039, -0.003676, -0.019943
0.000452, 0.006535, -0.011423, -0.016691
0.000212, -0.002811, -0.007088, -0.012416
0.000354, 0.010175, -0.006004, -0.014638
0.000315, 0.009901, -0.004226, -0.014099
0.000343, 0.002277, -0.007436, -0.016804
0.000623, -0.006784, -0.013133, -0.020106
0.000148, 0.004483, -0.005070, -0.010128
0.000313, 0.009423, -0.006201, -0.013622
0.000155, 0.002136, -0.007826, -0.009424
0.000364, -0.005295, -0.009135, -0.015905
0.000266, -0.006332, -0.009560, -0.011606
0.000239, 0.003739, -0.014444, -0.004020
0.000487, 0.004721, -0.009207, -0.019484
0.000119, -0.010014, 0.000198, -0.004336
0.000283, 0.002607, -0.010853, -0.012577
0.000673, 0.005236, -0.011119, -0.022846
0.000360, 0.005321, -0.005935, -0.017232
0.000090, -0.002096, -0.008609, -0.003399
0.000225, -0.000959, -0.007395, -0.013012
0.000193, 0.005615, -0.002896, -0.012389
0.000273, 0.004682, -0.004237, -0.015262
0.000123, -0.000023, -0.003447, -0.010533
0.000287, 0.006400, -0.006774, -0.014135
0.000070, -0.001441, -0.004587, -0.006837
0.000299, -0.002737, -0.011245, -0.012836
0.000507, -0.014256, -0.006624, -0.016112
0.000361, 0.002885, -0.005165, -0.018053, 0, Accelerating
0.003954, -0.059357, 0.020606, -0.002496
0.001958, -0.037209, 0.021892, -0.009710
0.002603, 0.001147, 0.021464, -0.046275
0.003671, -0.045830, 0.011610, -0.037897
0.000897, -0.012288, 0.000264, -0.027312
0.000040, 0.002655, -0.005730, -0.000522
0.000489, -0.005480, -0.011560, -0.018034
0.000283, -0.013350, -0.010172, -0.001180
0.000722, 0.002022, -0.009516, -0.025040
0.000257, -0.005276, -0.009080, -0.012111
0.000442, 0.012936, -0.009671, -0.013446
0.001172, -0.029674, -0.015923, -0.006138
0.002076, 0.010307, 0.008865, -0.043486
0.002333, -0.001695, -0.037126, -0.030846
0.000206, 0.002996, -0.011791, -0.007596
0.001564, -0.012707, -0.006850, 0.036815
0.002087, 0.037327, -0.013254, -0.022769
0.001022, -0.024359, -0.019883, -0.005763
0.000592, -0.008336, -0.019130, 0.012495
0.003062, -0.011598, 0.026582, 0.047121
