r2, X, Y, Z
0.000000, 0.000000, 0.000000, 0.000000
1.184399, -0.649258, -0.801493, -0.347090
4.801050, -0.507592, 1.987299, -0.770742
13.852303, 2.011689, 2.246594, 2.181335
11.203867, 1.909889, 2.735365, 0.271979
0.575411, 0.098288, 0.569609, 0.491218
1.888289, 0.906315, 0.972766, -0.347287
0.777124, 0.710511, 0.518722, 0.056799
2.001244, -0.312334, 0.176658, -1.368387
0.522448, -0.229349, 0.377859, -0.571900
1.941217, 0.363123, 1.329100, -0.207005
