@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
56.500000, 0.030690, -0.152237, -0.053782, 0.067980, moving
57.000000, 0.001902, -0.026268, 0.013552, 0.032064, moving
57.500000, 0.001937, -0.038810, 0.001024, -0.020720, moving
58.000000, 0.000461, -0.016816, 0.010244, -0.008539, moving
58.500000, 0.000142, -0.000946, -0.010145, -0.006142, moving
59.000000, 0.002467, -0.001843, 0.049342, 0.005415, moving
59.500000, 0.000020, 0.001944, 0.002604, -0.002994, moving
60.000000, 0.001599, -0.022723, 0.004711, -0.032564, moving
60.500000, 0.000378, -0.007614, 0.000042, -0.017889, moving
61.000000, 0.000523, -0.014919, 0.003420, -0.016991, moving
61.500000, 0.002266, -0.016665, 0.001542, -0.044565, moving
62.000000, 0.000607, 0.018331, -0.016177, 0.002999, moving
62.500000, 0.000863, 0.011691, 0.011541, -0.024347, moving
63.000000, 0.000361, -0.002214, 0.017029, 0.008118, moving
63.500000, 0.003283, -0.027083, 0.012988, 0.048789, moving
64.000000, 0.001197, -0.004255, -0.021420, -0.026836, moving
64.500000, 0.000656, -0.002147, -0.017880, -0.018225, moving
65.000000, 0.000055, 0.004747, -0.001724, -0.005451, moving
65.500000, 0.000959, 0.007294, -0.010608, -0.028170, moving
66.000000, 0.000177, -0.005032, -0.001879, -0.012182, moving
66.500000, 0.000440, 0.009542, -0.008370, -0.016694, moving
67.000000, 0.000877, -0.017551, -0.008828, -0.022160, moving
67.500000, 0.000910, -0.013412, -0.019590, -0.018616, moving
68.000000, 0.001515, -0.014437, 0.000710, 0.036143, moving
68.500000, 0.001476, -0.035022, -0.012336, 0.009871, moving
69.000000, 0.000957, -0.006108, -0.004381, -0.030011, moving
69.500000, 0.000076, 0.004751, -0.007229, 0.000888, moving
70.000000, 0.001680, -0.004743, -0.031783, -0.025450, moving
70.500000, 0.000193, -0.004774, 0.012961, 0.001519, moving
71.000000, 0.001046, 0.001944, -0.017538, -0.027110, moving
71.500000, 0.002117, -0.014352, -0.029551, -0.032218, moving
72.000000, 0.002371, -0.032670, -0.032082, -0.016575, moving
72.500000, 0.001270, -0.024400, -0.014002, -0.021884, moving
73.000000, 0.012126, -0.000473, 0.040652, -0.102340, moving
73.500000, 0.011702, -0.030193, 0.007551, -0.103600, moving
