r2, X, Y, Z
0.001153, -0.011400, 0.006520, 0.031306
0.000067, -0.006520, -0.000299, 0.004968
0.000230, 0.005343, -0.010726, -0.009281
0.000116, -0.004996, -0.008484, -0.004316
0.000251, -0.015252, -0.001195, 0.004114
0.000150, 0.002870, -0.000590, -0.011890
0.000581, -0.016425, -0.010799, 0.013938
0.000136, 0.005686, 0.009274, -0.004245
0.000143, -0.007994, 0.006626, 0.005972
0.000050, 0.006433, -0.002004, 0.002184
0.000068, 0.007521, 0.002920, 0.001631
0.000689, -0.005692, -0.005183, -0.025103
0.000193, -0.010818, -0.007126, 0.004994
0.000504, -0.020589, -0.001651, 0.008783
0.000143, 0.004186, 0.003157, -0.010740
0.000419, -0.003605, -0.015870, -0.012432
0.006456, -0.048002, -0.033478, 0.055053
0.004275, -0.031745, 0.057035, -0.003819
0.004814, 0.051480, -0.046387, -0.003415
0.000673, -0.023027, -0.009615, 0.007078
0.001711, 0.005143, 0.040968, -0.002567
0.004537, 0.042329, -0.046445, 0.024244
0.006215, -0.065184, -0.044157, 0.003967
0.004170, -0.059088, 0.025997, 0.001673
0.003705, 0.049664, 0.031394, 0.015901
0.001685, 0.028003, -0.029180, 0.007016
0.005517, -0.065161, -0.035250, 0.005373
0.003683, -0.059718, -0.009948, -0.004217
0.001848, -0.021984, 0.025945, 0.026292
0.002436, 0.046744, 0.009640, -0.012580
0.002281, 0.038812, -0.027483, 0.004344
0.000950, -0.015719, -0.001459, 0.026467
0.000084, -0.004278, -0.000548, -0.008102
0.000315, -0.007015, -0.015119, -0.006086
0.001417, -0.027152, 0.003675, 0.025805
0.001568, -0.038485, 0.001003, 0.009255
0.002442, -0.045345, -0.017586, -0.008771
0.002288, -0.035609, 0.015409, -0.027979
0.000931, -0.001878, 0.027802, 0.012444
0.002420, 0.044390, -0.020548, -0.005251
0.000491, -0.004682, 0.020065, -0.008157
0.000528, 0.017276, 0.015142, -0.000557
0.001279, 0.034123, -0.003544, 0.010101
0.000223, -0.008461, -0.006884, 0.010203
0.004736, 0.068164, -0.007862, -0.005272
0.013752, -0.004139, 0.101168, 0.059159
0.006047, 0.037375, 0.062679, 0.026868
0.001787, -0.010294, -0.036060, 0.019516, 0, Max Velocity Reached
0.003725, -0.054390, 0.005906, -0.027049
0.001360, -0.019662, 0.029084, 0.011283
0.002426, 0.042163, 0.025407, 0.001581
0.000225, -0.014979, 0.000916, 0.000050
0.000420, 0.002641, 0.002036, -0.020221
0.000633, -0.025155, 0.000576, -0.000157
0.000390, -0.016304, -0.009617, -0.005665
0.000278, 0.001396, -0.012080, -0.011410
0.000797, -0.026070, -0.008256, -0.007049
0.004077, -0.017820, -0.060235, -0.011474
0.000796, -0.022485, -0.000671, -0.017017
0.000611, -0.020679, 0.008217, 0.010773
0.001928, 0.040393, 0.011722, -0.012622
0.007576, 0.080901, 0.025702, -0.019237, 0, Decelerating
0.008407, 0.089579, 0.008533, 0.017603
0.005784, 0.070454, 0.027218, 0.008928
0.003490, 0.056497, -0.002070, -0.017146
0.001568, 0.003715, -0.034064, -0.019848
0.002054, -0.017089, -0.041639, -0.005299
0.000854, -0.027168, 0.009023, 0.005892
0.001713, -0.015500, 0.038260, 0.002914
0.004065, 0.053114, -0.034946, 0.004817
0.002516, 0.008416, -0.049045, -0.006321
0.002979, -0.053844, 0.002814, -0.008484
0.002036, -0.012012, 0.039827, 0.017468
0.003172, -0.043435, -0.011469, -0.033969
0.005124, -0.067840, -0.012133, 0.019344
0.008174, -0.071048, 0.038504, 0.040538
0.000090, 0.001343, -0.008852, -0.003135
0.003017, -0.049132, -0.022658, -0.009473
0.006130, -0.070975, -0.013930, -0.029975
0.001075, 0.015378, 0.010118, 0.027136
0.001915, -0.033213, 0.028336, 0.003002
0.001542, -0.012678, -0.036682, -0.005997
0.007673, -0.075838, -0.032510, -0.029407
0.002688, -0.050188, -0.005104, -0.011961
0.001775, 0.023973, 0.028061, 0.020324
0.001566, -0.000879, -0.035783, -0.016887
0.008533, -0.081271, -0.043900, 0.001153
0.004461, 0.001820, 0.065762, 0.011551
0.015399, 0.122054, 0.017782, 0.013640
0.018697, 0.130905, -0.028379, -0.027492
0.004184, -0.062213, -0.003226, 0.017411
0.000931, -0.018241, 0.023314, -0.007378
0.004199, 0.062957, -0.006798, 0.013765
0.000252, 0.014087, -0.007056, -0.001946
0.001853, -0.040231, -0.014958, 0.003292
0.000623, -0.024255, 0.005513, -0.001999
0.000202, 0.004520, 0.011381, 0.007198
0.000272, 0.004926, -0.010023, -0.012117
0.001045, 0.028397, 0.015402, -0.001193
0.000659, 0.009555, 0.017958, 0.015675
0.000594, -0.014781, 0.012097, 0.015149
0.000786, 0.010142, -0.005544, 0.025545
0.000476, 0.005391, 0.015653, -0.014225
0.000560, 0.017407, 0.016010, 0.000539
0.000395, 0.019579, -0.003032, 0.001704
0.002755, -0.051454, 0.006144, -0.008341
0.000398, -0.015819, -0.007412, -0.009625
0.013648, 0.114223, -0.008706, -0.022929
0.003252, 0.056130, -0.005218, 0.008599
0.000205, -0.004145, 0.013657, 0.001236
0.000648, -0.005376, 0.022941, 0.009656
0.002099, 0.042409, -0.015014, -0.008691
0.003035, -0.008214, 0.054441, -0.001933
0.003081, -0.047230, 0.003892, 0.028900
0.001321, 0.023765, 0.024385, -0.012705
0.000333, -0.009563, 0.001902, 0.015437
0.000565, 0.000404, 0.006318, 0.022901
0.000597, -0.019461, -0.014723, -0.001247
0.000716, 0.024036, 0.009740, 0.006594
0.003121, 0.049867, 0.007488, -0.024038
0.001819, 0.040492, 0.008254, -0.010560
0.000191, 0.010092, -0.007794, 0.005361
0.000086, 0.002566, -0.008260, 0.003324
0.000596, 0.005793, 0.001624, -0.023658
0.001358, -0.030076, 0.010661, 0.018437
0.000657, 0.024919, -0.005947, 0.000488
0.000182, -0.005745, 0.009669, -0.007424
0.000034, -0.000962, -0.001611, 0.005511
0.000155, -0.011968, 0.001561, 0.003108
0.001119, -0.032725, -0.001721, 0.006701
0.001349, -0.033363, 0.003793, 0.014878
0.000250, -0.012804, -0.008822, 0.002814
0.001092, -0.023326, -0.013105, -0.019407
0.000336, 0.006301, -0.012144, -0.012207
0.000111, -0.006473, -0.008322, 0.000424
0.000283, -0.004236, -0.004857, -0.015544
0.000570, 0.021200, -0.004074, 0.010201
0.001088, 0.024733, 0.008152, -0.020241
0.001491, -0.018299, 0.008764, 0.032850
0.006751, -0.073722, 0.018129, 0.031415
0.000576, -0.010931, -0.007613, 0.019954, 0, Stopped
0.000715, -0.003791, -0.018015, -0.019387
0.002985, 0.046065, 0.012019, -0.026806
0.001035, -0.009638, 0.012793, 0.027909
0.000289, 0.011166, 0.007369, -0.010489
0.000152, 0.005577, -0.010779, -0.002168
0.000114, 0.009174, -0.005349, -0.001017
0.000077, 0.007327, -0.002120, 0.004326
0.005795, -0.076079, -0.000038, -0.002626
0.000270, 0.001093, -0.008712, -0.013875
0.000204, 0.002126, -0.001110, 0.014066
0.000192, 0.008751, -0.001235, 0.010651
0.000087, -0.008646, 0.001047, -0.003393
0.001249, 0.034423, 0.006341, 0.004872
0.000190, 0.005079, 0.004439, 0.012009
0.000002, 0.001054, 0.001084, -0.000057
0.000273, 0.011080, 0.009574, 0.007631
0.000185, 0.010207, 0.005412, 0.007151
0.000039, -0.005500, 0.001914, -0.002285
0.000089, 0.008237, -0.001288, 0.004398
0.000062, -0.002120, -0.000482, 0.007571
0.000017, 0.003025, -0.002508, -0.001316
0.000025, -0.001061, 0.004642, 0.001644
0.000044, -0.002453, 0.001711, 0.005889
0.000039, -0.002964, 0.003397, 0.004297
0.000290, -0.016824, 0.001921, 0.001722
0.000189, -0.013151, -0.000861, 0.003852
0.000038, -0.001891, 0.005792, 0.000855
0.000041, 0.005745, 0.000887, -0.002700
0.000218, 0.003725, -0.005488, -0.013209
0.000039, -0.002549, -0.000936, -0.005597
0.000072, 0.006686, -0.001464, 0.004989
0.000157, 0.001524, 0.008252, 0.009298
0.000113, -0.009033, 0.005214, 0.002028
0.000265, 0.014085, 0.003150, 0.007544
0.000161, -0.009718, 0.002010, 0.007893
0.000023, 0.002617, -0.000247, 0.004028
0.000182, -0.012411, 0.000694, 0.005228
0.000003, 0.001156, -0.000752, 0.001181
0.000209, 0.000347, 0.007606, 0.012297
0.000025, -0.002853, 0.004158, 0.000024
0.000063, 0.005060, 0.003303, -0.005130
0.000449, 0.017244, -0.000922, -0.012289
0.000790, 0.024295, 0.004059, -0.013544
0.000002, 0.000708, 0.000429, 0.001321
0.000252, 0.008235, 0.011298, 0.007535
0.000329, -0.012186, 0.007697, 0.010993
0.000050, 0.000077, 0.001243, -0.006980
0.000060, 0.006276, -0.004509, 0.000458
0.000130, 0.002497, -0.003145, -0.010684
0.000550, 0.020102, 0.007840, 0.009208
0.000473, -0.006767, 0.013795, -0.015386
0.004775, 0.032922, 0.017539, 0.058170
0.000088, 0.009139, 0.001586, -0.001495
0.000024, -0.004881, -0.000683, -0.000320
0.000069, 0.000809, 0.001296, -0.008187
0.003045, -0.011660, 0.053520, -0.006717
0.005622, -0.070671, -0.020886, 0.013823
0.021648, 0.144937, -0.025241, -0.002019, 0, Accelerating
0.003466, 0.000793, 0.013268, -0.057350
0.018055, 0.132663, 0.014616, -0.015554
0.000340, 0.013329, -0.001257, -0.012672
0.000151, -0.009651, -0.006628, 0.003755
0.000036, -0.003365, -0.002562, 0.004281
0.000140, -0.003012, -0.001048, 0.011395
0.000038, -0.000333, -0.002095, 0.005802
0.000178, -0.003667, -0.007481, -0.010400
0.000283, 0.011251, -0.011583, -0.004765
0.000318, 0.013137, -0.011586, -0.003342
0.000095, -0.009298, -0.002982, 0.000306
0.000321, -0.017322, 0.000995, -0.004497
0.029714, -0.126884, -0.088672, 0.075843
0.002038, -0.022692, -0.010137, 0.037686
0.003888, 0.016795, 0.005767, 0.059769
0.010320, -0.068897, 0.057565, 0.047529
0.000928, 0.003259, 0.030278, 0.000532
0.004631, -0.055167, -0.037553, -0.013303
0.002623, 0.008634, 0.050478, -0.000188
0.000836, -0.005459, 0.028247, -0.002844
0.003745, -0.029638, -0.052984, -0.007709
0.009095, -0.078386, -0.023425, 0.049009
0.001092, -0.013836, 0.020282, 0.022128
0.001482, 0.014610, -0.003650, -0.035426
0.000931, -0.018174, -0.013816, 0.020234
0.000684, -0.013595, 0.021999, -0.003862
0.002133, 0.035135, 0.024339, 0.017501
0.001054, 0.027616, -0.014709, 0.008657
0.000325, -0.005409, -0.011718, 0.012604
0.001339, -0.031521, -0.009907, -0.015715
0.003139, -0.048287, 0.028095, 0.004247
0.001064, 0.029249, -0.003966, 0.013886
0.001447, -0.020647, 0.031606, 0.004645
0.007623, -0.081880, -0.019040, -0.023571
0.010134, -0.047885, -0.086169, -0.020386
0.004739, -0.063201, -0.002818, -0.027135
0.002878, -0.002572, 0.046300, 0.026968
0.004631, 0.068030, -0.001425, 0.000797
0.000414, -0.008493, -0.017750, 0.005195
0.001905, -0.041422, -0.013442, -0.002856
0.000725, -0.026867, -0.001257, -0.001351
0.000626, 0.023898, -0.007269, 0.001451
0.001003, -0.014094, 0.019379, 0.020703
0.002105, 0.002071, 0.044338, -0.011603
0.000770, 0.027135, -0.005742, -0.000999
0.000034, -0.005383, 0.002090, 0.000822
0.001773, -0.032896, -0.006621, -0.025436
0.000971, -0.030628, 0.001674, -0.005487
0.002404, -0.044741, 0.018991, 0.006413
0.001090, 0.013898, -0.029926, -0.001324
0.000623, -0.018016, -0.017013, -0.002975
0.003067, -0.051557, 0.019959, -0.003200, 0, Max Velocity Reached
0.001382, -0.032605, -0.000304, 0.017869
0.002295, -0.015112, -0.029252, -0.034798
0.002594, -0.046764, 0.015911, 0.012425
0.006761, 0.039662, 0.068745, 0.021495
0.008151, 0.060695, 0.050650, 0.043612
0.005893, 0.071202, -0.004317, -0.028371
0.001820, -0.031151, -0.017726, 0.023137
0.003045, -0.026360, 0.022247, 0.043067
0.007079, 0.062120, 0.052813, -0.020760
0.006225, -0.016693, -0.077108, 0.000863
0.005037, -0.055505, -0.021090, 0.038877
0.009538, -0.056763, 0.079471, 0.000151
0.000342, 0.017586, -0.005733, 0.000254
0.024952, -0.096307, -0.111457, -0.057048
0.000091, -0.007527, 0.005369, -0.002425
0.005016, 0.023848, 0.059944, 0.029216
0.000743, 0.026084, 0.004675, 0.006377
0.004255, -0.019839, -0.062127, 0.001125
0.005925, 0.015343, 0.063308, -0.041012
0.003275, 0.049047, 0.010193, 0.027670
0.012486, -0.075098, -0.081655, -0.013384
0.006943, -0.077896, 0.029569, 0.000686
0.001000, 0.021230, 0.023408, -0.001212
0.008396, 0.087768, -0.007053, 0.025352
0.000569, -0.000353, -0.023769, -0.002019
0.000355, -0.014468, -0.012041, 0.000718
0.005867, -0.055395, 0.008777, -0.052166
0.002023, 0.041148, 0.017146, -0.006025
0.000663, 0.004468, -0.006104, -0.024612
0.000882, 0.022243, -0.007936, 0.018020
0.001776, 0.031833, -0.017723, 0.021179
0.001384, 0.006632, -0.023914, 0.027722
0.002858, -0.011866, -0.048602, 0.018839
0.000227, 0.010402, -0.000537, 0.010907
0.001054, 0.007161, -0.000228, -0.031658
0.001295, -0.012548, -0.009390, 0.032398
0.000187, -0.002389, -0.012263, 0.005534
0.004182, 0.007446, 0.045841, -0.045006
0.001990, 0.043312, -0.005925, -0.008860
0.000382, 0.014418, -0.000737, -0.013160
0.001095, -0.026235, 0.000378, -0.020158
0.001041, -0.026032, 0.013683, 0.013253
0.000174, 0.002075, 0.012874, 0.002037
0.003146, 0.051073, -0.007499, -0.021942
0.000374, 0.018022, 0.002775, 0.006457
0.000595, -0.007993, -0.001990, -0.022953
0.001728, -0.022696, 0.032399, 0.012767
0.001081, 0.028487, -0.003397, 0.016070
0.000104, 0.001418, -0.009940, -0.001695
0.000961, -0.030730, 0.000673, -0.004038
0.001813, -0.041517, 0.007579, 0.005635
0.000715, 0.007560, 0.018233, -0.018026
0.000246, 0.013999, 0.006998, 0.001129
0.000087, 0.003903, 0.007093, 0.004662
0.000306, -0.017145, 0.001632, 0.003118
0.000126, -0.004914, 0.009970, 0.001718
0.000175, -0.006510, 0.006123, 0.009765
0.000807, 0.023168, -0.011735, 0.011506
0.002388, -0.047986, -0.009203, -0.000671, 0, Decelerating
0.000047, -0.001287, -0.002945, 0.006048
0.000718, 0.017748, 0.019712, -0.003838
0.000718, 0.017748, 0.019712, -0.003838
0.000072, 0.003111, 0.003335, 0.007173
0.000072, 0.003111, 0.003335, 0.007173
0.000541, -0.017821, 0.005700, -0.013826
0.000541, -0.017821, 0.005700, -0.013826
0.000016, 0.002411, 0.003085, -0.000503
0.000016, 0.002411, 0.003085, -0.000503
0.000360, -0.008457, -0.010400, -0.013419
0.002988, -0.045919, 0.001223, 0.029623
0.000818, -0.011611, 0.021525, -0.014820
0.001476, 0.007966, 0.024235, -0.028724
0.002662, 0.025151, -0.041972, 0.016364
0.003005, -0.029679, -0.037913, 0.026213
0.000818, -0.012874, 0.021173, -0.014289
0.000069, -0.004128, -0.004133, 0.005905
0.000265, 0.010514, 0.012417, -0.000834
0.001132, 0.025042, 0.022462, -0.000365
0.002177, 0.045485, -0.003915, 0.009657
0.000144, -0.003393, -0.003216, 0.011048
0.001729, 0.039507, 0.012978, -0.000101
0.000194, -0.006513, 0.010966, -0.005555
0.000163, 0.012675, -0.001536, 0.000563
0.000010, -0.001228, -0.002457, -0.001525
0.000124, 0.005583, 0.008848, 0.003763
0.000167, -0.000333, 0.011796, -0.005280
0.000217, 0.011187, -0.002401, -0.009291
0.000758, -0.025081, -0.010767, -0.003671
0.000203, 0.000302, 0.008423, 0.011506
0.000498, 0.017073, 0.007173, -0.012438
0.001105, -0.018128, -0.027773, -0.002283
0.000095, -0.008768, 0.002491, -0.003422
0.000920, -0.028832, 0.007910, -0.005080
0.001686, 0.004009, -0.039836, -0.009117
0.001174, -0.025737, 0.001474, -0.022574
0.000773, 0.002241, 0.026849, 0.006837
0.001594, 0.039197, -0.003276, 0.006852
0.001194, 0.032580, -0.010501, -0.004717
0.000225, 0.008686, 0.010731, -0.005899
0.000891, 0.028548, -0.004954, -0.007150
0.002023, 0.019063, -0.017274, -0.036890
0.003098, -0.031263, -0.016708, -0.042912
0.000916, -0.020725, -0.021922, 0.002481
0.000851, -0.020827, -0.001225, -0.020390
0.000421, -0.020008, -0.003458, 0.003032
0.001105, 0.010390, -0.014269, -0.028170
0.000231, 0.006952, 0.010619, 0.008361
0.000097, -0.002630, 0.009242, 0.002264
0.007355, -0.075177, -0.007133, 0.040656
0.009837, -0.017349, -0.024931, -0.094419
0.012340, -0.059295, -0.043591, 0.083213
0.001870, 0.009759, -0.037099, -0.019966
0.001406, 0.011284, -0.027636, -0.022684
0.000470, 0.001836, -0.016433, 0.014024
0.000450, 0.005958, -0.001177, 0.020336
0.000315, 0.012830, -0.010304, -0.006686
0.001182, 0.021854, -0.025425, -0.007624
0.000279, -0.010760, -0.008251, -0.009755
0.000447, -0.007976, 0.017143, 0.009484
0.000009, -0.001686, 0.001506, 0.002061
0.000622, -0.004154, 0.024517, -0.001785
0.000117, 0.003312, 0.009302, -0.004394
0.002397, 0.047963, 0.008797, 0.004342
0.001317, 0.035351, 0.004772, 0.006649
0.000226, -0.014056, 0.000095, 0.005355
0.001216, 0.008885, -0.022764, 0.024871
0.002178, -0.045463, -0.009368, -0.004789
0.000698, -0.024648, 0.001537, -0.009411
0.000400, 0.016459, 0.003481, -0.010810
0.000191, 0.007072, -0.004430, -0.011016
0.000649, -0.017920, -0.005056, -0.017383
0.000306, 0.016207, 0.003780, -0.005433
0.000131, -0.000569, -0.000702, -0.011398, 0, Stopped
0.003962, 0.060937, 0.014511, 0.006169
0.004599, 0.061710, -0.009029, 0.026629
0.020471, 0.139307, 0.027624, 0.017358
0.001199, 0.012619, 0.020336, 0.025031
0.000932, 0.026804, 0.010628, 0.010049
0.001488, 0.007206, -0.003187, 0.037765
0.000109, 0.002007, 0.008572, -0.005605
0.000313, -0.012063, -0.012888, -0.001245
0.000219, 0.005673, -0.011881, 0.006755
0.002185, 0.017007, -0.012651, -0.041657
0.000297, 0.011486, 0.001061, -0.012795
0.002070, -0.008327, -0.015957, -0.041784
0.000030, -0.004422, 0.003033, 0.001303
0.000263, 0.005335, -0.009358, -0.012105
0.000058, -0.003504, 0.000238, -0.006739
0.000396, -0.017671, -0.008340, -0.003792
0.000039, 0.002736, -0.004788, -0.002866
0.000021, 0.000328, 0.000396, -0.004535
0.000117, -0.001861, 0.002678, 0.010297
0.000009, -0.002278, 0.000545, -0.001757
0.000178, 0.012524, -0.000408, 0.004621
0.000021, 0.002222, -0.003146, 0.002526
0.000188, -0.002253, 0.002572, -0.013294
0.000075, 0.000834, -0.000352, 0.008594
0.000173, 0.008850, 0.006026, -0.007651
0.000143, -0.006687, 0.003310, 0.009341
0.000032, -0.000613, -0.004151, -0.003737
0.000117, -0.004298, 0.006863, 0.007199
0.000022, 0.000068, -0.003575, -0.002967
0.000036, -0.005586, 0.000563, -0.002104
0.000008, 0.002619, -0.000957, 0.000794
0.000047, -0.003058, -0.005755, 0.002233
0.000042, -0.001164, -0.005857, 0.002505
0.000134, -0.009386, -0.003544, 0.005813
0.000023, 0.002886, 0.001131, -0.003598
0.000106, 0.009735, 0.001224, 0.003108
0.000065, -0.006071, -0.001107, 0.005164
0.000035, -0.003256, -0.001845, 0.004618
0.000052, 0.004578, -0.005517, 0.000977
0.000056, -0.003545, -0.003110, -0.005805
0.000044, 0.004191, -0.004869, -0.001704
0.000320, 0.017670, 0.002510, 0.001322
0.000100, 0.000474, 0.006125, 0.007859
0.000267, -0.014751, -0.005771, -0.004040
0.000061, -0.005729, -0.005289, 0.000384
0.000458, -0.018617, -0.010529, 0.000520
0.002478, 0.024720, 0.034710, -0.025738
0.000097, -0.007169, -0.000750, -0.006702
0.000461, -0.019834, -0.002302, 0.007897
0.000043, -0.004836, -0.004132, -0.001560
0.000080, -0.004833, -0.007501, -0.000785
0.001595, -0.010470, 0.000747, 0.038535
0.000142, -0.005401, -0.000223, 0.010631
0.000093, -0.007805, 0.000452, -0.005630
0.000257, -0.002895, 0.010733, 0.011545
0.000182, -0.002283, -0.013310, 0.000300
0.000174, -0.006031, -0.000244, 0.011741
0.000056, 0.001736, 0.006190, -0.003862
0.008150, 0.066971, 0.008952, -0.059877
0.000990, 0.028409, 0.009538, 0.009597
0.001215, -0.027151, 0.006322, 0.020936
0.000533, -0.002504, 0.007582, 0.021665
0.000029, 0.003073, 0.004144, 0.001389
0.000316, 0.009062, -0.001919, 0.015182
0.001612, 0.027930, -0.026631, -0.011086, 0, Accelerating
0.000862, 0.028235, -0.002412, 0.007681
0.000073, -0.000565, -0.007685, -0.003648
0.002434, -0.040724, -0.027835, 0.001095
0.000172, 0.000545, -0.007880, 0.010446
0.002383, -0.032315, 0.001487, 0.036558
0.000461, -0.000541, -0.006488, -0.020452
0.000078, -0.004893, -0.007329, 0.000702
0.000207, -0.008346, -0.011561, 0.001973
0.000124, -0.010853, -0.002527, -0.000255
0.000651, -0.020043, -0.015666, -0.002003
0.000295, -0.013028, 0.011211, -0.000034
0.005543, -0.002511, 0.009959, 0.073741
0.007376, -0.083751, -0.014673, -0.012092
0.001237, -0.001597, -0.005275, -0.034730
0.008198, 0.051504, 0.069861, 0.025778
0.000942, -0.007820, -0.006862, 0.028872
0.000682, 0.021216, -0.003288, 0.014884
0.001212, -0.019162, -0.025897, -0.013209
0.000367, 0.018759, 0.003496, 0.001629
0.010206, -0.023919, 0.025814, 0.094698
0.005043, 0.011868, -0.019381, 0.067281
0.023634, -0.087517, 0.106349, -0.068301
0.000029, 0.001985, 0.004666, -0.001905
0.001476, -0.037641, 0.007571, 0.001471
0.000176, -0.005251, 0.009946, -0.007013
0.001064, 0.013178, -0.024943, 0.016390
0.000381, -0.013902, -0.008199, -0.010974
0.001109, -0.003426, -0.023805, -0.023043
0.001065, 0.016301, -0.028185, 0.002303
0.000103, 0.007162, -0.004452, 0.005639
0.000733, 0.013237, -0.019443, 0.013398
0.000942, -0.011952, -0.010675, 0.026182
0.001362, 0.021906, 0.014655, 0.025835
0.009303, 0.005037, -0.029537, 0.091682
0.002436, -0.010415, -0.027002, -0.039974
0.000768, -0.009128, -0.001858, -0.026101
0.011085, 0.099485, 0.029845, -0.017245
0.000563, 0.010849, -0.019982, 0.006814
0.000862, 0.005029, 0.007755, 0.027866
0.000402, 0.007782, 0.017965, 0.004313
0.003868, -0.049887, -0.030307, -0.021459
0.001148, -0.005075, -0.015335, -0.029789
0.001833, -0.031387, -0.024712, -0.015399
0.001158, -0.029561, 0.004820, 0.016139
0.000834, 0.005232, 0.027689, -0.006319
0.000543, -0.012253, -0.019113, -0.005294
0.000461, 0.005103, -0.020825, -0.001317
0.000336, -0.012347, 0.013514, 0.001185
0.003260, -0.051117, 0.025302, -0.002703
0.001200, 0.005183, -0.022922, -0.025441
0.002544, 0.040402, -0.025810, -0.015676
0.004397, -0.002116, -0.063224, -0.019873
0.004578, -0.025522, 0.006377, 0.062340
0.003229, 0.052984, -0.008737, -0.018571
0.000354, 0.002583, 0.007129, -0.017221
0.001071, 0.031316, -0.008575, 0.004043
0.000433, -0.001698, 0.020739, 0.000451
0.002488, 0.041007, -0.026685, -0.009703
0.001270, 0.026983, 0.020444, -0.011122
0.000761, 0.027325, -0.003463, 0.001618
0.000362, 0.009642, 0.012836, 0.010200
0.015028, 0.069253, -0.030479, 0.096451
0.011405, 0.099180, 0.025550, -0.030260
0.000461, -0.008057, 0.011472, -0.016254
0.001665, 0.035819, -0.005757, -0.018672
0.000177, 0.001044, -0.012355, 0.004846
0.000465, -0.017279, -0.006235, -0.011304
0.001052, -0.028101, -0.016189, -0.000864
0.000595, -0.004113, -0.013424, -0.019949
0.000711, 0.013928, 0.020108, -0.010624
0.002305, 0.044497, 0.001010, -0.018005
0.004595, 0.055232, -0.037801, 0.010759
0.001347, 0.024256, -0.006289, 0.026807
0.001298, -0.021835, -0.016986, 0.023072
0.000700, 0.011435, -0.021687, -0.009936
0.001382, -0.020439, -0.019500, -0.024170
0.000876, -0.002146, 0.025482, 0.014891
0.002205, 0.002457, 0.023167, 0.040771
0.004538, 0.034165, -0.015512, -0.055947
0.002620, 0.009475, -0.050268, -0.001844
0.007642, -0.080182, 0.027289, 0.021632
0.003188, -0.054559, -0.011880, -0.008390
0.002373, 0.005584, -0.034214, -0.034225
0.000122, -0.005852, -0.008836, 0.003188, 0, Decelerating
0.000819, 0.022959, -0.001687, -0.017008
0.001437, 0.034240, 0.010847, -0.012138
0.004535, -0.037242, -0.056080, 0.001694
0.001565, -0.036678, -0.008266, 0.012310
0.001130, 0.032030, 0.010162, 0.000713
0.001668, 0.025778, -0.031673, -0.000185
0.002576, 0.049493, 0.009426, -0.006140
0.002804, 0.046080, -0.003207, 0.025885
0.001376, 0.030387, 0.017942, 0.011422
0.001423, 0.028802, -0.009892, -0.022265
0.001454, -0.032557, -0.019051, -0.005579
0.000390, -0.011807, -0.013878, 0.007584
0.001199, -0.022351, 0.004816, -0.025996
0.000964, -0.011209, -0.027568, 0.008852
0.000420, -0.014442, 0.001934, 0.014407
0.000305, -0.001307, -0.007716, 0.015619
0.000528, 0.012631, 0.010427, 0.016110
0.001283, 0.030451, 0.001503, 0.018801
0.000969, -0.011731, 0.004799, -0.028437
0.000074, 0.000802, -0.007538, -0.004026
0.000947, 0.030617, -0.002896, 0.001096
0.000717, -0.018120, -0.011264, -0.016189
0.000503, -0.010167, -0.006782, -0.018818
0.000340, -0.013263, -0.004654, 0.011929
0.001774, 0.041402, -0.001469, 0.007602
0.000623, 0.021108, -0.006495, 0.011647
0.002727, 0.045692, -0.002900, 0.025117
0.001807, 0.004958, -0.000538, 0.042214
0.001898, 0.040046, 0.008300, -0.015014
0.002062, 0.026952, -0.020628, 0.030168
0.000551, -0.008464, -0.021600, -0.003606
0.002111, -0.018681, -0.025677, 0.033205
0.001078, -0.015277, -0.015715, -0.024452
0.008529, 0.052252, 0.004348, -0.076028
0.000666, 0.021953, 0.013570, 0.000395
0.001390, 0.014258, 0.003199, -0.034297
0.004040, 0.058017, -0.001943, -0.025883
0.001416, -0.028944, -0.022509, -0.008473
0.000777, 0.002144, 0.002692, 0.027653
0.000082, -0.006127, 0.001172, -0.006545
0.001251, 0.005207, 0.002652, 0.034878
0.002446, -0.041109, -0.022244, -0.016166
0.000747, 0.022451, 0.001734, -0.015490
0.001602, -0.029323, -0.013275, -0.023789
0.004750, 0.059018, -0.021361, -0.028478
0.000281, -0.008640, -0.001643, -0.014283
0.001443, -0.029471, 0.006711, 0.023015
0.000669, -0.025539, -0.002878, -0.002892
0.000380, 0.017010, -0.008237, 0.004770
0.000527, 0.021032, -0.007852, -0.004746
0.001863, 0.005351, -0.017860, -0.038925
0.000140, 0.002182, 0.004517, 0.010734
0.000503, 0.007687, -0.005245, -0.020396
0.002073, 0.027589, -0.029905, -0.020430
0.001329, -0.009618, -0.028382, -0.020764
0.001823, -0.020057, 0.018552, 0.032804
0.014849, 0.113919, 0.029150, 0.031957
0.002260, 0.012219, -0.042531, -0.017378
0.000931, -0.024171, -0.018295, -0.003478
0.000045, 0.004140, 0.002270, 0.004718
0.001137, 0.012578, 0.027238, 0.015377
0.003598, 0.028588, -0.011059, -0.051556
0.000714, 0.013277, -0.022062, -0.007106
0.000783, -0.011814, 0.006148, 0.024615
0.000112, -0.002581, 0.007461, -0.007080
0.000435, -0.002841, -0.017642, -0.010760
0.000378, -0.008255, -0.016192, -0.006871
0.002226, -0.029616, -0.021277, -0.029938
0.000380, -0.006770, -0.009399, -0.015684
0.000150, -0.008560, -0.008694, 0.000882
0.000847, 0.025800, -0.007540, -0.011176
