r2, X, Y, Z
0.000000, 0.000000, 0.000000, 0.000000
0.422248, 0.647737, 0.034018, -0.039092
0.775225, -0.857686, 0.114788, -0.162551
1.007221, 0.004860, -0.038811, -1.002841
0.262097, -0.160424, 0.469334, -0.126831
1.186198, -0.384231, -0.124571, -1.011457
7.965639, 1.167120, 2.043765, 1.557722
2.827024, -1.203138, -1.036124, -0.553109
4.252233, -1.576400, -1.127092, -0.704884
