@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
96,0.012996,-0.06399,0.037832,-0.086427,moving
96.5,0.002094,0.038813,-0.000983,-0.024227,moving
97,0.0017,0.035105,0.004186,-0.021216,moving
97.5,0.006785,-0.039999,0.00873,-0.071475,moving
98,0.002434,0.012566,-0.027665,-0.038875,moving
98.5,0.003351,0.049443,-0.028627,0.009316,moving
99,0.002559,0.034174,0.037055,-0.00428,moving
99.5,0.002121,-0.021386,0.040189,-0.006985,moving
100,0.001876,-0.019671,-0.035813,0.014369,moving
100.5,0.004566,0.05529,0.035712,0.015269,moving
101,0.001381,-0.019226,-0.013518,0.02878,moving
101.5,0.004782,-0.051345,-0.043154,-0.016822,moving
102,0.002162,0.005797,0.005148,-0.045851,moving
102.5,0.002746,0.024976,0.012212,-0.044418,moving
103,0.001629,-0.017537,-0.019058,0.030962,moving
103.5,0.00412,-0.021552,-0.04825,0.036434,moving
104,0.002304,-0.027769,-0.031584,0.023128,moving
104.5,0.001089,0.005246,0.031939,0.006394,moving
105,0.003707,0.03633,0.033242,-0.035807,moving
105.5,0.007851,0.077897,0.038091,0.018214,moving
106,0.002309,0.033549,-0.034356,0.001847,moving
106.5,0.004773,0.065155,-0.004448,-0.022532,moving
107,0.002935,0.031873,0.016056,-0.040753,moving
107.5,0.007386,-0.065763,-0.049251,-0.025212,moving
108,0.00013,0.010349,0.002887,-0.003819,moving
108.5,0.001157,0.007125,-0.014847,-0.029765,moving
109,0.001273,0.012925,-0.005315,-0.032822,moving
109.5,0.000498,0.003406,-0.021626,-0.004357,moving
110,0.001301,-0.034778,0.004057,-0.008636,moving
110.5,0.001089,0.014374,0.007901,-0.02863,moving
111,0.00422,0.064253,-0.003122,-0.009067,moving
111.5,0.009765,-0.086774,-0.018238,-0.04362,moving
112,0.001363,0.009889,0.002886,-0.035449,moving
