r2, X, Y, Z
0.000501, 0.002150, -0.021311, 0.006530
0.002391, -0.032616, -0.019038, -0.031063
0.000822, 0.028595, -0.002012, 0.000600
0.005298, 0.005694, 0.041852, 0.059277
0.032575, -0.041074, -0.052039, -0.167869
0.004463, 0.024770, -0.022038, -0.058002
0.002814, 0.022180, 0.022456, 0.042631
0.015458, 0.004770, 0.027811, 0.121087
0.001168, -0.009068, -0.024014, 0.022569
0.031583, 0.019373, -0.072216, -0.161223
0.002495, 0.028494, -0.009220, 0.039976
0.001519, 0.023933, -0.026677, -0.015330
0.005707, 0.002293, -0.020834, -0.072576
0.004513, 0.056627, -0.009924, -0.034756
0.004667, -0.037890, 0.014098, 0.055073
0.006345, 0.010949, -0.029210, -0.073291
0.004127, -0.026547, 0.011191, -0.057417
0.015735, 0.039679, -0.061931, -0.101614
0.010523, 0.015544, 0.084007, 0.056784
0.000823, 0.004317, 0.027759, 0.005791
0.002034, -0.001903, -0.023232, -0.038608
0.000212, -0.005066, -0.003530, 0.013178
0.000531, 0.017784, 0.002959, 0.014361
0.008837, -0.001567, -0.045881, -0.082034
0.008803, 0.034210, -0.072223, -0.049156
0.001294, -0.003771, 0.014654, -0.032637
0.009852, 0.009443, 0.015720, 0.097550
0.002124, -0.021384, 0.027456, -0.030209
0.020043, 0.066115, 0.030765, 0.121347
0.000489, 0.012230, -0.016341, -0.008533
0.007746, 0.005502, 0.013890, -0.086733
0.003201, -0.029056, -0.046918, -0.012465
0.011122, 0.001818, 0.057989, 0.088067
0.015235, 0.016756, -0.049491, 0.111825
0.000546, -0.018834, 0.007229, -0.011801
0.003790, 0.016966, -0.007720, 0.058672
0.006151, -0.019096, 0.003490, 0.075988
0.057366, -0.036263, -0.098918, -0.215095
0.001730, -0.025031, -0.010684, -0.031459
0.030557, -0.004877, -0.074507, -0.158056
0.007605, -0.004291, -0.033939, -0.080219
0.004177, -0.012596, 0.038110, 0.050660
0.000107, 0.005911, 0.002400, -0.008168
0.005910, -0.008417, -0.015293, -0.074870
0.001093, -0.031518, -0.005634, 0.008234
0.000713, -0.003125, 0.025647, -0.006707
0.002454, -0.009325, -0.011457, -0.047283
0.008495, -0.014656, -0.025980, -0.087211
0.015305, -0.036082, -0.056167, -0.104158
0.000611, 0.003549, -0.023929, 0.005112
0.002348, -0.019320, 0.038484, 0.022212
0.001019, 0.015845, -0.025482, 0.010898
0.010044, -0.008097, 0.013156, -0.099020
0.000412, -0.003889, -0.014249, -0.013931
0.010184, 0.029941, -0.038398, 0.088393
0.100614, -0.049074, -0.109735, -0.293537
0.010736, 0.000939, -0.002254, -0.103586
0.002680, -0.016499, -0.018593, -0.045408
0.002657, -0.018647, -0.004784, -0.047818, 0, Max Velocity Reached
0.003726, -0.008783, -0.049935, -0.033991
0.012103, 0.002210, -0.026762, -0.106687
0.013521, -0.030168, 0.038399, 0.105528
0.012837, -0.003536, -0.020187, -0.111434
0.001214, -0.008628, -0.000389, 0.033756
0.002168, -0.005369, -0.011381, 0.044835
0.013801, 0.004481, -0.047485, -0.107361
0.001452, 0.007840, -0.025435, 0.027263
0.019578, -0.029502, -0.038356, -0.131288
0.002474, 0.019826, 0.041709, 0.018475
0.010325, 0.006916, -0.019513, -0.099482
0.003259, -0.007400, -0.000651, 0.056598
0.000119, 0.007695, 0.004974, -0.005894
0.000427, -0.018169, -0.001817, -0.009684
0.009373, -0.010780, -0.052191, -0.080826
0.032992, 0.034843, 0.047759, 0.171746
0.014040, -0.024394, -0.080287, -0.083662
0.034016, -0.015302, -0.058636, -0.174194
0.007345, 0.044707, -0.066089, -0.031278
0.002150, 0.016635, -0.014528, -0.040764
0.015683, 0.032467, 0.034864, 0.115814
0.010407, -0.000239, 0.031959, 0.096880
0.009166, 0.008476, 0.016970, 0.093843
0.002483, 0.011183, 0.036581, 0.031927
0.012385, 0.010218, -0.000109, -0.110817
0.021197, 0.051636, 0.036778, 0.131067
0.048679, 0.011338, 0.059636, 0.212119
0.068016, -0.008029, 0.110274, 0.236201
0.007976, -0.001878, 0.021982, 0.086539
0.043826, 0.044695, 0.095388, 0.180913
0.018364, 0.009775, 0.074841, 0.112550
0.001002, -0.002065, -0.000744, 0.031582
0.000329, -0.000496, 0.010942, -0.014442
0.004914, -0.019089, -0.023166, -0.063346
0.012171, -0.032032, -0.011411, -0.104951
0.007244, 0.005959, -0.011642, -0.084103
0.020343, -0.022812, -0.065514, -0.124621
0.040776, -0.008285, -0.105054, -0.172252
0.001569, 0.021588, -0.030884, -0.012221
0.024555, 0.018236, 0.052413, 0.146544
0.002699, 0.046970, 0.012866, 0.018079
0.001931, 0.026851, 0.024832, 0.024356
0.021824, 0.033957, 0.053308, 0.133526
0.012055, 0.023418, 0.071816, 0.079683
0.006801, -0.030468, -0.061493, 0.045729
0.002993, 0.011460, -0.014250, -0.051565
0.001964, -0.005676, -0.024919, -0.036203
0.004972, -0.025667, -0.034313, 0.055998
0.000314, 0.017513, -0.002121, -0.001652
0.021164, -0.003214, 0.048605, 0.137080
0.005718, -0.012715, -0.016813, -0.072617
0.025925, 0.011134, 0.085605, 0.135915
0.010309, 0.003375, -0.041917, -0.092413
0.039172, -0.032830, -0.072314, -0.181287
0.013047, -0.002541, -0.094741, -0.063751
0.024882, -0.014358, -0.063885, -0.143508
0.006292, -0.001858, -0.055625, -0.056518
0.003474, -0.016371, 0.024731, 0.050940
0.003372, -0.005505, 0.056585, 0.011844
0.011829, 0.074488, -0.007682, 0.078874
0.001520, 0.024494, 0.009633, 0.028769, 0, Decelerating
0.002197, 0.015123, -0.021097, -0.039024
0.000942, -0.017534, -0.007011, -0.024200
0.002440, 0.008788, -0.004028, 0.048439
0.000243, -0.014366, -0.005897, 0.001414
0.001344, 0.006886, 0.000303, 0.036011
0.008223, 0.018843, 0.043135, 0.077504
0.008034, -0.004909, 0.052018, 0.072829
0.004559, -0.029536, -0.007840, 0.060213
0.002362, -0.041656, -0.015039, -0.020025
0.005425, -0.023407, -0.012190, -0.068764
0.000584, -0.019109, 0.008267, 0.012261
0.002532, 0.001902, 0.019920, 0.046174
0.007299, 0.009284, 0.029062, 0.079801
0.000082, 0.000164, 0.006574, -0.006260
0.006354, -0.009809, -0.035100, -0.070889
0.001026, -0.005363, -0.006121, -0.030984
0.009560, 0.014782, 0.026389, 0.092978
0.000190, -0.011253, -0.003182, -0.007314
0.001147, -0.004272, -0.033313, 0.004316
0.001931, -0.017257, -0.021577, -0.034167
0.000351, 0.010458, 0.008414, 0.013057
0.000662, 0.002094, -0.020597, -0.015290
0.005426, 0.013688, 0.008786, 0.071842
0.000539, 0.008727, -0.021465, -0.001285
0.000246, -0.001586, -0.014998, -0.004274
0.001624, -0.014126, -0.012068, -0.035757
0.005603, 0.006161, -0.034293, 0.066247
0.004604, -0.012667, -0.008158, -0.066156
0.008030, 0.011874, -0.003906, 0.088733
0.000305, -0.002084, 0.014126, -0.010038
0.000285, -0.006370, -0.010039, -0.012001
0.000521, 0.006245, 0.001449, -0.021902
0.003400, -0.036536, -0.023413, -0.038949
0.000303, 0.004099, -0.008783, -0.014451
0.001642, 0.002566, -0.017771, -0.036328
0.000069, 0.007824, 0.001814, 0.002232
0.002581, -0.007743, 0.004459, -0.050016
0.002729, 0.018233, 0.037720, 0.031201
0.001323, -0.035028, -0.007492, -0.006300
0.000174, 0.002176, -0.006242, 0.011421
0.003218, 0.016653, 0.033183, 0.042885
0.011354, -0.012779, -0.062565, -0.085303
0.000336, -0.016494, 0.007654, 0.002233
0.005182, -0.001472, -0.024044, -0.067838
0.003570, 0.011712, -0.051169, -0.028543
0.000296, 0.000365, 0.000132, 0.017199
0.088662, -0.061703, -0.074710, -0.281554
0.001993, 0.010493, -0.025838, -0.034856
0.017395, 0.024881, 0.048984, 0.119901
0.002904, 0.016265, 0.008992, 0.050578
0.001602, 0.005992, 0.031849, 0.023487
0.000951, -0.006662, 0.000764, 0.030094
0.003696, 0.000233, -0.035990, -0.048994
0.000365, -0.017525, -0.002868, -0.007023
0.003713, 0.002890, -0.053661, -0.028717
0.001752, -0.002299, 0.017915, 0.037753
0.011029, 0.001077, -0.059842, -0.086295
0.005006, -0.036963, -0.018268, -0.057496
0.004617, -0.024750, -0.020514, -0.059861
0.006807, 0.035626, 0.024067, 0.070417
0.000772, 0.013441, -0.018504, -0.015780
0.004241, -0.019722, -0.009113, -0.061393
0.007042, -0.002959, -0.027980, -0.079056
0.008846, -0.001802, -0.004206, 0.093939
0.002787, -0.019352, -0.005902, -0.048761
0.002101, -0.001835, -0.034374, -0.030270
0.004777, -0.002812, -0.032203, -0.061094
0.016721, 0.031627, 0.081675, 0.095133
0.000974, 0.014028, -0.004819, 0.027466
0.006182, 0.002621, 0.058625, 0.052328
0.031291, 0.038657, 0.042842, 0.167216
0.002707, -0.025926, -0.024373, -0.037962
0.003558, 0.018875, -0.020844, -0.052602
0.005779, -0.031072, -0.042195, -0.055071
0.000897, -0.022443, -0.003178, 0.019564
0.000496, -0.021019, -0.000811, -0.007304
0.000115, -0.002111, 0.002077, -0.010295
0.007331, 0.019297, 0.025822, 0.079321
0.002675, -0.002655, -0.030804, -0.041464
0.003700, 0.011518, 0.008409, 0.059133
0.000484, 0.003082, -0.017040, -0.013571
0.000723, 0.002249, -0.026655, 0.002795
0.000888, -0.002922, 0.009339, -0.028153
0.000506, -0.014596, -0.016716, 0.003684
0.002100, -0.037011, -0.022406, -0.015118
0.002150, -0.014736, -0.035097, -0.026483
0.005092, -0.014572, -0.017450, -0.067641
0.001212, 0.021680, 0.002398, -0.027131
0.001589, -0.006770, -0.017810, -0.035009
0.002728, 0.005952, 0.017729, 0.048772
0.012472, 0.024336, 0.036446, 0.102719
0.006720, -0.012509, -0.029837, -0.075319
0.000014, -0.003369, 0.000810, 0.001480
0.001252, -0.005470, -0.023029, -0.026303
0.001607, -0.012546, 0.023818, 0.029702
0.007983, -0.054488, -0.019816, -0.067979
0.002127, -0.034803, -0.027847, -0.011860
0.002605, 0.017075, -0.002821, -0.048018
0.001720, 0.036194, -0.018908, -0.007215
0.000775, 0.006365, -0.001073, -0.027072
0.000849, 0.023323, 0.014614, -0.009589
0.017073, 0.051075, -0.021395, -0.118352
0.002159, -0.039806, 0.006827, 0.022971
0.002839, -0.030273, 0.029033, 0.032860
0.004398, -0.039851, -0.017246, -0.050123
0.001220, -0.006094, 0.012357, 0.032100
0.000881, -0.012168, -0.010146, -0.025106
0.001896, -0.020649, -0.014972, -0.035294
0.011820, -0.043967, 0.040659, 0.090742
0.028754, -0.011000, -0.035787, -0.165384
0.000277, 0.009907, 0.013281, 0.001699
0.013432, 0.008191, 0.041878, 0.107753
0.001196, 0.007909, 0.029681, 0.015893
0.000811, 0.011489, -0.010626, -0.023785
0.002374, -0.005039, 0.013449, 0.046563
0.001564, 0.021684, -0.004984, 0.032697
0.000518, 0.003913, -0.009997, -0.020081
0.001089, -0.009852, -0.028441, -0.013531
0.001354, -0.008297, -0.027559, -0.022923
0.002682, -0.016149, -0.027450, -0.040842
0.000130, 0.008265, -0.002530, 0.007404
0.003979, 0.007160, -0.014307, -0.061016
0.000056, 0.004005, -0.006283, -0.000151
0.001373, 0.015554, -0.008508, -0.032536
0.000153, -0.001235, -0.002701, 0.012020
0.019504, -0.128705, -0.013639, 0.052470, 0, Stopped
0.001619, -0.010526, -0.013741, -0.036326
0.001619, -0.010526, -0.013741, -0.036326
0.000559, -0.002303, -0.021153, -0.010298
0.000559, -0.002303, -0.021153, -0.010298
0.000049, 0.004601, -0.005247, 0.000471
0.000049, 0.004601, -0.005247, 0.000471
0.001324, 0.002723, -0.021116, -0.029500
0.001324, 0.002723, -0.021116, -0.029500
0.011415, 0.073143, 0.002783, -0.077831
0.000209, -0.000294, 0.007753, -0.012190
0.000678, -0.001382, -0.024155, 0.009609
0.001774, -0.025270, -0.001213, -0.033674
0.001736, 0.029086, -0.007402, -0.028904
0.003204, -0.040103, -0.029560, -0.026870
0.000593, 0.018870, 0.006759, -0.013844
0.002939, -0.053128, -0.005687, -0.009164
0.015918, -0.098067, -0.065311, -0.045118
0.005159, 0.022872, 0.023709, -0.063828
0.000668, -0.017031, -0.012570, -0.014837
0.000709, 0.013783, -0.010230, -0.020357
0.000305, -0.009122, -0.014525, 0.003307
0.000174, 0.010874, -0.003682, -0.006487
0.000262, -0.013086, 0.007718, -0.005604
0.000157, -0.000561, 0.000105, -0.012533
0.000236, -0.003718, -0.001970, -0.014771
0.000552, 0.021315, -0.008421, -0.005128
0.000549, 0.002657, 0.002382, -0.023157
0.000932, 0.018419, -0.023482, 0.006404
0.001145, 0.023222, -0.016192, -0.018536
0.000347, 0.017195, -0.000943, -0.007111
0.000045, 0.002892, -0.003880, -0.004604
0.000105, 0.003977, -0.002906, -0.009013
0.000079, 0.003190, -0.001944, -0.008037
0.000687, 0.007850, -0.013202, -0.021242
0.000113, 0.001223, 0.001485, -0.010443
0.000232, -0.011506, -0.007200, 0.006900
0.000524, 0.010376, -0.007929, -0.018793
0.000529, -0.007053, -0.008386, -0.020214
0.000080, -0.001737, -0.004961, -0.007212
0.000468, -0.019563, -0.007710, -0.005125
0.000323, 0.009250, 0.009820, -0.011882
0.000021, 0.001074, -0.003788, -0.002322
0.000193, -0.001340, -0.003104, -0.013488
0.000823, -0.021754, -0.008293, -0.016766
0.000232, 0.001574, -0.010952, -0.010488
0.000286, -0.003287, -0.009171, -0.013815
0.000213, 0.004800, 0.000741, -0.013758
0.000075, 0.002895, -0.003422, -0.007387
0.000375, -0.002109, -0.010094, -0.016403
0.000440, -0.002256, -0.002934, -0.020650
0.000224, 0.003868, -0.007401, -0.012438
0.000178, -0.005922, -0.007230, -0.009538
0.000315, 0.000722, -0.009206, -0.015166
0.000644, 0.002811, -0.005115, -0.024690
0.000350, 0.010271, -0.011078, -0.011026
0.000144, -0.009092, -0.007306, -0.002888
0.000141, 0.003935, -0.009540, -0.005834
0.000687, 0.009098, -0.004972, -0.024069
0.000092, -0.004926, -0.007039, -0.004213
0.000192, 0.012116, -0.004106, -0.005281
0.000683, 0.021984, -0.002518, -0.013909
0.001163, 0.008247, -0.012335, -0.030699
0.000332, 0.010066, -0.004542, -0.014506
0.002511, -0.047707, 0.000864, -0.015306
0.000895, 0.026467, 0.011632, -0.007686
0.000819, -0.027732, -0.004699, -0.005272
0.000205, -0.002701, -0.007437, -0.011931
0.000685, -0.000965, -0.018510, 0.018477
0.002477, -0.031829, -0.022427, -0.030999
0.004231, 0.005707, -0.024327, -0.060056
0.001698, -0.026792, -0.019481, 0.024507
0.000799, -0.010808, -0.002095, -0.026042
0.002654, 0.005651, -0.009479, -0.050322
0.000104, -0.003231, -0.009505, 0.001921
0.000651, 0.005444, -0.003085, -0.024742
0.002685, 0.018202, -0.013011, -0.046734
0.000573, 0.009488, -0.009430, -0.019842
0.001734, -0.002226, -0.036169, -0.020511
0.000820, -0.026085, 0.007831, -0.008825
0.001226, 0.025562, 0.017834, -0.015953
0.017804, 0.018206, -0.064784, -0.115222
0.000338, -0.003660, -0.017936, -0.001827
0.006777, -0.025266, -0.038664, -0.068145
0.001977, 0.028807, 0.007566, 0.033019
0.000155, -0.006176, -0.010797, -0.000214
0.004072, 0.001554, -0.028994, -0.056826
0.003032, 0.004280, 0.019419, 0.051351
0.006541, -0.014456, 0.032482, 0.072645
0.001554, -0.005166, -0.029026, -0.026159
0.000351, 0.002338, 0.016987, 0.007531
0.000408, -0.014111, -0.004496, 0.013748
0.002416, -0.001387, -0.029760, -0.039094
0.001844, -0.012203, 0.021101, 0.035351
0.000099, 0.001948, -0.009694, 0.000964
0.000905, 0.006645, 0.019694, 0.021754
0.004351, -0.014384, -0.031368, -0.056218
0.000874, 0.007696, 0.024114, -0.015278
0.003343, 0.003544, -0.019060, -0.054474
0.000741, -0.014913, -0.002010, -0.022675
0.004071, -0.022590, -0.010290, -0.058778
0.013921, 0.016701, -0.031062, -0.112592
0.002096, 0.018855, -0.014734, -0.039032
0.001468, -0.003101, 0.000621, -0.038189
0.018829, -0.016813, -0.044281, -0.128785
0.005033, -0.060282, -0.034002, 0.015580
0.005725, -0.028824, 0.034399, 0.060914
0.000732, -0.001132, -0.004172, -0.026712
0.013132, 0.021850, 0.024449, -0.109805
0.000256, -0.012260, 0.007061, -0.007500
0.005884, 0.018549, -0.035642, -0.065343
0.012958, 0.021133, -0.043604, -0.103006
0.008107, -0.015262, -0.046510, -0.075574
0.029247, -0.006605, 0.034896, 0.167288
0.027246, 0.014219, 0.052971, 0.155684
0.007541, 0.008935, -0.028572, -0.081513
0.009970, 0.000421, -0.013348, -0.098953
0.000810, 0.016787, -0.002007, 0.022891
0.036228, -0.003599, 0.066732, 0.178219
0.000935, 0.019115, -0.017698, -0.016013
0.014643, -0.017301, -0.059416, -0.103987
0.007960, -0.013268, 0.008583, 0.087807
0.015361, 0.006541, -0.066133, -0.104618
0.000081, -0.001564, -0.007966, 0.003895
0.000777, 0.001786, -0.013545, 0.024303
0.001319, 0.009449, 0.020116, 0.028729
0.000721, 0.011496, -0.019727, 0.014113
0.000664, -0.017648, 0.009204, -0.016376
0.003189, -0.001664, -0.029979, -0.047827
0.009655, 0.001874, -0.034232, -0.092083
0.005124, 0.010967, 0.035827, 0.060996
0.013154, -0.001882, -0.020035, -0.112912
0.000121, -0.004441, -0.003995, 0.009227
0.017461, -0.038276, 0.001316, -0.126468
0.002145, 0.002841, -0.017492, 0.042789
0.028185, -0.151849, -0.052091, 0.049126
0.015356, -0.117627, -0.031910, -0.022394
0.010364, 0.014942, -0.003791, -0.100629
0.001724, 0.021077, 0.001135, 0.035757
0.000541, -0.022878, 0.001315, -0.003928
0.001715, -0.030791, -0.024560, 0.012812
0.019312, 0.077865, -0.008194, 0.114814
0.004286, 0.025177, -0.033292, 0.050433
0.003819, 0.000130, 0.006816, -0.061419
0.042856, -0.005348, -0.076695, -0.192210
0.009467, 0.003778, -0.032971, -0.091464
0.018732, -0.042194, -0.066516, -0.111925
0.010585, 0.077046, 0.067689, 0.008203
0.027267, 0.081686, 0.138604, -0.037186
0.023730, -0.070237, -0.136069, -0.016806
0.000435, -0.016828, 0.011036, 0.005454
0.003291, -0.023138, -0.050802, -0.013212
0.036297, -0.023900, -0.052171, -0.181670
0.003103, 0.006532, 0.047533, 0.028293
0.002846, 0.002503, 0.036891, 0.038458
0.000077, 0.001132, 0.008317, 0.002535
0.002413, 0.033166, 0.036239, 0.000012
0.000335, -0.003427, 0.013619, 0.011750
0.010950, -0.030205, -0.056665, -0.082627
0.008808, 0.011154, 0.053298, -0.076441
0.117902, -0.292934, -0.069928, 0.164928
0.102754, -0.087146, -0.281480, -0.126210
0.264859, -0.411837, -0.241164, 0.192584
0.545849, -0.354930, -0.640026, -0.101195
0.315070, 0.045632, -0.467636, -0.307089
0.026073, 0.060326, 0.035801, 0.145439
0.001557, 0.021183, 0.030549, 0.013217
0.026715, -0.014866, 0.010602, 0.162424
0.016439, -0.070609, -0.054066, 0.092360
0.033901, -0.176706, 0.045458, -0.024699
0.556488, -0.730569, 0.150849, 0.001331
0.411492, -0.534559, 0.346941, 0.073287
0.003869, -0.014506, -0.060339, -0.004226
0.033175, -0.010979, -0.018695, -0.180846
0.004440, 0.009386, 0.054702, 0.036868
0.037023, 0.028967, -0.032321, -0.187456
0.002124, 0.010035, 0.016372, 0.041893
0.005708, -0.000404, 0.025911, 0.070970
0.031349, -0.035267, 0.015674, -0.172798
0.006199, 0.013929, 0.012832, 0.076421
0.000355, 0.010542, -0.012111, 0.009870
0.005283, 0.055571, -0.034446, -0.031748
0.006936, -0.001130, -0.034920, 0.075597
0.000220, 0.004578, -0.001793, 0.013981
0.018431, -0.000640, -0.029334, -0.132550
0.016040, -0.011727, 0.061628, 0.110020
0.012457, 0.034050, 0.061860, 0.086433
0.003975, 0.029938, -0.040674, 0.037742
0.013608, -0.007167, 0.110548, 0.036541
0.011500, 0.030857, 0.038920, 0.095041, 0, Max Velocity Reached
0.006213, 0.019090, -0.027951, 0.071185
0.050265, -0.057973, -0.016661, -0.215931
0.034127, -0.013666, -0.065455, -0.172209
0.012055, 0.002906, 0.029588, 0.105692
0.003054, -0.022058, 0.013217, 0.048914
0.004258, 0.026788, -0.002984, -0.059423
0.050563, 0.040942, 0.072707, 0.208807
0.006114, 0.056406, 0.028603, 0.045986, 0, Decelerating
0.007150, 0.037318, -0.002306, -0.075843
0.001279, 0.018227, -0.009905, -0.029128
0.003086, 0.000420, 0.009611, 0.054708
0.000389, 0.006437, 0.006304, 0.017550
0.008749, -0.044951, 0.004487, 0.081904
0.007336, -0.072309, -0.026714, -0.037337
0.001595, -0.026110, -0.007134, -0.029367
0.000607, -0.021274, 0.003092, 0.012037
0.000517, -0.015016, -0.016694, 0.003633
0.001786, -0.013836, -0.018927, -0.035157
0.056287, -0.021766, -0.067344, -0.226447
0.009017, -0.006820, -0.001022, -0.094706
0.005000, 0.015131, 0.005204, 0.068879
0.012224, -0.005167, 0.001280, -0.110435
0.003375, 0.036160, -0.029631, -0.034490
0.011581, 0.003331, 0.066787, 0.084319
0.013799, -0.009930, -0.068842, -0.094664
0.001680, 0.001115, 0.003515, 0.040823
0.002074, -0.007925, 0.017457, -0.041314
0.009334, -0.016053, 0.042329, 0.085347
0.000389, -0.009245, 0.001103, 0.017394
0.005956, -0.018813, -0.020931, -0.071863
0.005432, 0.003673, 0.020319, 0.070748
0.000183, -0.004258, -0.003634, -0.012299
0.001939, 0.018429, -0.015940, -0.036677
0.003632, 0.014374, -0.032809, -0.048466
0.000647, 0.005169, -0.018450, -0.016743
0.030849, -0.010864, -0.065166, -0.162739
0.000869, 0.005830, 0.018579, 0.022123
0.001549, 0.034694, -0.002901, -0.018359
0.001247, 0.005680, 0.007503, 0.034043
0.001466, -0.005904, -0.002232, -0.037759
0.003580, -0.010961, -0.020434, -0.055155
0.011139, -0.005913, -0.021308, -0.103197
0.004978, -0.006239, 0.012680, 0.069127
0.000993, -0.019950, -0.009463, -0.022486
0.001251, 0.022231, -0.008536, 0.026146
0.009990, 0.011482, 0.031522, 0.094151
0.001472, 0.005778, 0.000493, -0.037932
0.071229, 0.028011, -0.072509, -0.255318
0.007272, 0.004210, 0.009327, 0.084660
0.000965, -0.018709, -0.008905, -0.023154
0.006446, -0.012374, 0.029112, 0.073792
0.001081, 0.005083, -0.025829, -0.019691
0.000043, -0.002327, -0.000169, -0.006109
0.001593, 0.008562, -0.032526, -0.021489
0.000201, -0.011327, 0.007671, 0.003712
0.004146, -0.020684, 0.039431, 0.046509
0.006076, -0.015940, -0.031646, -0.069428
0.055756, 0.006034, -0.067374, -0.226230
0.000967, -0.010634, -0.018504, 0.022620
0.002714, -0.003643, 0.024287, 0.045941
0.000610, 0.011410, -0.021845, 0.001643
0.004071, 0.022688, -0.030812, -0.051055
0.064391, 0.015601, 0.113675, 0.226331
0.007923, 0.027514, -0.079235, 0.029796
0.009432, -0.003971, -0.024117, -0.093993
0.010742, -0.013977, 0.005566, -0.102548
0.006624, -0.005071, -0.051452, -0.062861
0.001247, 0.005382, -0.026715, 0.022450
0.020060, -0.014624, 0.056656, 0.128982
0.001562, 0.008073, -0.035566, -0.015245
0.015268, 0.042408, -0.060812, -0.098853
0.001057, 0.006875, 0.003175, -0.031615
0.009465, -0.001560, -0.047188, -0.085065
0.010934, -0.006815, -0.018929, 0.102613
0.003822, -0.046516, -0.007032, -0.040115
0.001579, -0.001353, -0.036814, 0.014894
0.000860, 0.008788, -0.012539, -0.025006
0.048113, 0.015230, 0.027824, 0.217042
0.000305, 0.005557, 0.006085, -0.015406
0.000445, -0.002422, -0.012842, -0.016567
0.027535, -0.025428, -0.026069, -0.161892
0.001101, 0.014744, 0.026968, 0.012485
0.003224, 0.001065, -0.045201, 0.034348
0.006138, -0.028421, -0.016314, -0.071160
0.001461, 0.008412, 0.024261, -0.028308
0.012859, 0.042191, -0.029145, 0.101139
0.004745, -0.010798, 0.029897, 0.061114
0.007168, -0.016613, -0.034092, -0.075697
0.006217, 0.017273, -0.024874, -0.072802
0.004807, -0.010487, 0.003408, -0.068452
0.007689, 0.010872, -0.031189, -0.081228
0.006443, 0.032112, 0.000787, 0.073561
0.000944, 0.006300, -0.013889, 0.026671
0.003236, 0.009652, 0.014380, 0.054183
0.010412, 0.006640, 0.049811, 0.088806
0.001511, -0.013207, -0.029381, -0.021764
0.002693, 0.004641, 0.007665, 0.051113
0.074217, -0.022921, -0.033686, -0.269364
0.030034, -0.005138, -0.053079, -0.164894
0.007901, 0.002112, -0.031608, -0.083052
0.000829, 0.004489, -0.024291, -0.014794
0.022335, 0.051904, -0.017333, -0.139071
0.038691, 0.101196, -0.056214, -0.159028
0.030407, 0.076029, 0.039894, 0.151774
0.002103, 0.040131, 0.009985, -0.019824
0.003719, -0.033599, -0.002921, -0.050809
0.003117, 0.030152, 0.019825, 0.042600
0.010878, -0.057144, -0.027901, -0.082669
0.001377, -0.020772, -0.002055, -0.030679
0.004321, -0.060575, 0.006640, 0.024651
0.044487, -0.029955, -0.048985, -0.202955
0.005926, -0.021750, -0.061033, 0.041565
0.006941, -0.035032, 0.021918, -0.072343
0.046687, -0.028530, 0.053387, 0.207420
0.047852, -0.040149, -0.063481, -0.205451
0.001629, -0.023330, 0.017253, -0.028054
0.034976, 0.012358, 0.053018, 0.178920
0.003638, 0.022761, 0.003152, 0.055767
0.049438, -0.010307, -0.092621, -0.201875
0.052110, -0.005087, -0.069320, -0.217436
0.019607, 0.020085, -0.010901, -0.138148
0.022798, -0.026526, -0.040267, -0.143083
0.017702, -0.048358, -0.023643, -0.121675
0.011201, -0.025150, -0.046817, -0.091523
0.022073, -0.001872, 0.038163, 0.143573
0.001342, -0.023735, 0.006514, 0.027132
0.011108, -0.036486, -0.029394, -0.094408
0.003561, -0.017148, -0.000888, -0.057151
0.011546, -0.026454, -0.009218, -0.103735
0.000294, 0.006980, 0.012561, -0.009336
0.011063, -0.004187, 0.049141, 0.092900
0.003059, -0.021420, 0.017614, -0.047848
0.035733, -0.031347, -0.019680, -0.185372
0.021956, 0.024042, 0.046076, 0.138763
0.001026, 0.003019, 0.016034, 0.027570
0.009116, -0.027012, -0.018326, -0.089727
0.000369, -0.012851, -0.002911, -0.013971
0.011018, -0.028195, 0.042865, 0.091576
0.005778, -0.045861, -0.053107, -0.029235
0.005611, 0.010293, 0.010902, 0.073391
0.006151, -0.000396, -0.013757, -0.077210
0.001351, -0.009207, -0.026481, -0.023776
0.040026, -0.055947, 0.011399, 0.191746
0.004614, 0.026400, 0.001221, -0.062573
0.004092, 0.008883, -0.004462, -0.063189
0.000946, 0.004068, -0.006157, 0.029854
0.000739, -0.007931, 0.007186, -0.024995
0.001889, 0.014132, -0.008913, 0.040120
0.002755, 0.001224, 0.019823, 0.048587
0.000847, -0.015790, -0.002320, -0.024344
0.005557, 0.017775, -0.015486, -0.070718
0.002595, -0.045488, 0.008162, 0.021432
0.001922, 0.021846, -0.006450, -0.037454
0.000986, 0.001188, -0.005561, -0.030885
0.000234, -0.012049, -0.001366, -0.009324
0.000494, -0.006371, 0.003127, -0.021054
0.000258, 0.001210, -0.015981, 0.001114
0.000169, 0.006941, -0.003377, -0.010440
0.001040, -0.013214, -0.012044, -0.026842
0.000294, 0.001720, -0.004269, -0.016506
0.000875, -0.008566, -0.003262, -0.028124
0.000738, 0.014086, -0.006640, -0.022250
0.000197, -0.004480, -0.012861, -0.003377
0.005675, -0.000911, -0.008243, -0.074878
0.000479, 0.014937, 0.004189, 0.015428
0.000626, 0.016605, -0.016877, -0.008105
0.003155, 0.007572, -0.021006, -0.051539
0.004611, 0.015196, 0.014850, 0.064498
0.000428, 0.009499, -0.009273, -0.015866
0.000184, -0.013231, -0.000210, 0.002956
